id,rate,iupac_rate,reaction,category,time_stamp,datasheet
17182,2.50D-13*RO2*0.2,none,C1215O2 = C1215OH,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17183,2.50D-13*RO2*0.2,none,C1215O2 = C1215CO,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17184,KDEC,none,C1215O = C930O2 + HOC2H4CHO,categories/saunders-2003-4_8_1-master.htt,2.01502E+13,
17185,J<41>,none,C1214OOH = C1214O + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
17186,4.59D-11,none,C1214OOH + OH = C1215CO + OH,categories/jenkin-1997-3_10_4-master.htt,2.01103E+13,
17187,3.68D-11,none,C1214OH + OH = C1215CO + HO2,categories/jenkin-1997-3_10_7-master.htt,2.01103E+13,
17188,J<54>,none,C1215NO3 = C1215O + NO2,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
17189,3.23D-11,none,C1215NO3 + OH = C1215CO + NO2,categories/jenkin-1997-3_10_7-master.htt,2.01103E+13,
17190,J<41>,none,C1215OOH = C1215O + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
17191,6.13D-11,none,C1215OOH + OH = C1215CO + OH,categories/jenkin-1997-3_10_4-master.htt,2.01103E+13,
17192,4.35D-11,none,C1215OH + OH = C1215CO + HO2,categories/jenkin-1997-3_10_7-master.htt,2.01103E+13,
17193,3.43D-11,none,C1215CO + OH = C930O2 + HOC2H4CHO,categories/jenkin-1997-3_10_7-master.htt,2.01103E+13,
17194,KRO2NO*0.882,none,C930O2 + NO = C930O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
17195,KRO2NO*0.118,none,C930O2 + NO = C930NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
17196,KRO2NO3,none,C930O2 + NO3 = C930O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
17197,KRO2HO2*0.890,none,C930O2 + HO2 = C930OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
17198,6.70D-15*RO2*0.7,none,C930O2 = C930O,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17199,6.70D-15*RO2*0.3,none,C930O2 = C930OH,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17200,KDEC,none,C930O = C6145COO2 + CH3COCH3,categories/saunders-2003-4_8_1-master.htt,2.01502E+13,
17201,J<55>,none,C930NO3 = C930O + NO2,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
17202,2.76D-11,none,C930NO3 + OH = CO123C5CHO + CH3COCH3 + NO2,categories/jenkin-1997-3_10_7-master.htt,2.01103E+13,
17203,J<41>,none,C930OOH = C930O + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
17204,3.46D-11,none,C930OOH + OH = CO123C5CHO + CH3COCH3 + OH,categories/jenkin-1997-3_10_4-master.htt,2.01103E+13,
17205,3.12D-11,none,C930OH + OH = CO123C5CHO + CH3COCH3 + HO2,categories/jenkin-1997-3_10_7-master.htt,2.01103E+13,
17206,1.90D-11,none,BCARY + NO3 = NBCO2,categories/saunders-2003-4_3_1-master.htt,2.01103E+13,
17207,KRO2NO,none,NBCO2 + NO = NBCO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
17208,KRO2NO3,none,NBCO2 + NO3 = NBCO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
17209,KRO2HO2*0.975,none,NBCO2 + HO2 = NBCOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
17210,9.20D-14*RO2*0.7,none,NBCO2 = NBCO,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17211,9.20D-14*RO2*0.3,none,NBCO2 = BCBNO3,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17212,KDEC,none,NBCO = BCAL + NO2,categories/saunders-2003-4_8_1-master.htt,2.01502E+13,
17213,6.25D-11,none,NBCOOH + OH = NBCO2,categories/jenkin-1997-3_10_4-master.htt,2.01103E+13,
17214,J<41>,none,NBCOOH = NBCO + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
17215,3.30D-13,none,BCAL + NO3 = NBCALO2,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
17216,KNO3AL*8.5,none,BCAL + NO3 = C141CO3 + HNO3,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
17217,KRO2NO,none,NBCALO2 + NO = NBCALO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
17218,KRO2NO3,none,NBCALO2 + NO3 = NBCALO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
17219,KRO2HO2*0.975,none,NBCALO2 + HO2 = NBCALOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
17220,9.20D-14*RO2*0.7,none,NBCALO2 = NBCALO,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17221,9.20D-14*RO2*0.3,none,NBCALO2 = NBCALOH,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17222,KDEC,none,NBCALO = BCLKET + HCHO + NO2,categories/saunders-2003-4_8_1-master.htt,2.01502E+13,
17223,4.27D-11,none,NBCALOOH + OH = NBCALO2,categories/jenkin-1997-3_10_4-master.htt,2.01103E+13,
17224,J<41>,none,NBCALOOH = NBCALO + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
17225,3.93D-11,none,NBCALOH + OH = BCLKET + HCHO + NO2,categories/jenkin-1997-3_10_7-master.htt,2.01103E+13,
17226,9.40D-12,none,BCKET + NO3 = NBCKO2,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
17227,KRO2NO,none,NBCKO2 + NO = NBCKO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
17228,KRO2NO3,none,NBCKO2 + NO3 = NBCKO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
17229,KRO2HO2*0.968,none,NBCKO2 + HO2 = NBCKOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
17230,9.20D-14*RO2*0.7,none,NBCKO2 = NBCKO,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17231,9.20D-14*RO2*0.3,none,NBCKO2 = BCKBNO3,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17232,KDEC,none,NBCKO = BCLKET + NO2,categories/saunders-2003-4_8_1-master.htt,2.01502E+13,
17233,9.73D-12,none,NBCKOOH + OH = NBCKO2,categories/jenkin-1997-3_10_4-master.htt,2.01103E+13,
17234,J<41>,none,NBCKOOH = NBCKO + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
17235,3.30D-13,none,C126CHO + NO3 = NC1313O2,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
17236,KRO2NO,none,NC1313O2 + NO = NC1313O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
17237,KRO2NO3,none,NC1313O2 + NO3 = NC1313O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
17238,KRO2HO2*0.959,none,NC1313O2 + HO2 = NC1313OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
17239,9.20D-14*RO2*0.7,none,NC1313O2 = NC1313O,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17240,9.20D-14*RO2*0.3,none,NC1313O2 = NC1313OH,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17241,KDEC,none,NC1313O = C116CHO + HCHO + NO2,categories/saunders-2003-4_8_1-master.htt,2.01502E+13,
17242,6.26D-11,none,NC1313OOH + OH = NC1313O2,categories/jenkin-1997-3_10_4-master.htt,2.01103E+13,
17243,J<41>,none,NC1313OOH = NC1313O + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
17244,5.91D-11,none,NC1313OH + OH = C116CHO + HCHO + NO2,categories/jenkin-1997-3_10_7-master.htt,2.01103E+13,
17245,KNO3AL*8.5,none,C827CHO + NO3 = C827CO3 + HNO3,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
17246,KNO3AL*8.5,none,C828CHO + NO3 = C828CO3 + HNO3,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
17247,KNO3AL*8.5,none,C116CHO + NO3 = C116CO3 + HNO3,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
17248,KNO3AL*8.5,none,BCLKET + NO3 = C131CO3 + HNO3,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
17279,J<54>,none,C524NO3 = C524O + NO2,categories/saunders-2003-4_4_1-master.htt,2.0141E+13,
17281,KRO2NO*0.072,none,NC524O2 + NO = NC524NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
17249,KAPNO,none,C1210CO3 + NO = C1210CO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
17277,J<22>,none,H13CO2C3 = HOCH2CO3 + HCHO + HO2,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14325,1.54D-10*0.93,none,OH + ISOPCOOH = IEPOXC + OH,categories/jenkin-1997-3_10_4-master.htt,2.01009E+13,
14326,1.54D-10*0.02,none,OH + ISOPCOOH = ISOPCO2,categories/jenkin-1997-3_10_4-master.htt,2.01009E+13,
14327,1.15D-10*0.75,none,OH + ISOPDOOH = IEPOXB + OH,categories/jenkin-1997-3_10_4-master.htt,2.01009E+13,
14328,1.15D-10*0.03,none,OH + ISOPDOOH = ISOPDO2,categories/jenkin-1997-3_10_4-master.htt,2.01009E+13,
14329,8.40D-12,none,OH + IEPOXA = IEACHO + HO2,categories/jenkin-1997-3_10_7-master.htt,2.01409E+13,
14330,2.20D-11,none,OH + IEACHO = IEACO3,categories/jenkin-1997-3_10_7-master.htt,2.01103E+13,
14331,KNO3AL*7.5,none,NO3 + IEACHO = IEACO3 + HNO3,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
14332,J<17>,none,IEACHO = HMVKBO2 + CO + HO2,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14333,KAPNO,none,IEACO3 + NO = HMVKBO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14334,KRO2NO3*1.74,none,IEACO3 + NO3 = HMVKBO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14335,KFPAN,none,IEACO3 + NO2 = IEAPAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14336,KBPAN,none,IEAPAN = IEACO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14337,KAPHO2*0.56,none,IEACO3 + HO2 = IEACO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14338,KAPHO2*0.44,none,IEACO3 + HO2 = HMVKBO2 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14339,1.00D-11*RO2,none,IEACO3 = HMVKBO2,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14340,J<41>,none,IEACO3H = HMVKBO2 + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14341,4.81D-12,none,OH + IEACO3H = IEACO3,categories/jenkin-1997-3_10_4-master.htt,2.01103E+13,
14342,1.21D-12,none,OH + IEAPAN = HMVKBO2 + CO + NO2,categories/jenkin-1997-3_10_7-master.htt,2.01103E+13,
14343,1.16D-11*0.055,none,OH + IEPOXB = IEB1CHO,categories/jenkin-1997-3_10_7-master.htt,2.01409E+13,
14344,1.16D-11*0.055,none,OH + IEPOXB = IEB4CHO,categories/jenkin-1997-3_10_7-master.htt,2.01409E+13,
17818,KRO2HO2*0.706,none,C57AO2 + HO2 = C57AOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
17816,KRO2NO*0.065,none,C57AO2 + NO = INDHCHO,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
17815,KRO2NO*0.935,none,C57AO2 + NO = C57AO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
17870,KRO2NO,none,C536O2 + NO = C536O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
17814,K14ISOM1,none,C57O2 = HO12CO3C4 + CO + OH,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17813,8.14D9*EXP(-8591/TEMP)*EXP(1.00D8/TEMP@3),none,HC4CCO3 = C5PACALD1 + HO2,categories/saunders-2003-4_6_5-gen-master.htt,2.01507E+13,
17812,6.42D-11*0.051,none,OH + HC4CCHO = C4MDIAL + HO2,categories/jenkin-1997-3_10_7-master.htt,2.0141E+13,
17802,2.49D-11,none,C47CHO + OH = C47CO3,categories/jenkin-1997-3_10_7-master.htt,2.0141E+13,
17803,KAPNO,none,C47CO3 + NO = CO2N3CHO + HO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
17811,6.42D-11*0.247,none,OH + HC4CCHO = C57AO2,categories/jenkin-1997-3_10_7-master.htt,2.0141E+13,
17804,KRO2NO3*1.6,none,C47CO3 + NO3 = CO2N3CHO + HO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
17805,KFPAN,none,C47CO3 + NO2 = C47PAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
17806,KBPAN,none,C47PAN = C47CO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.0141E+13,
14361,1.50D-11*0.281,none,OH + IEPOXC = IECCHO + HO2,categories/jenkin-1997-3_10_7-master.htt,2.01103E+13,
14362,1.50D-11*0.719,none,OH + IEPOXC =  C59O2,categories/jenkin-1997-3_10_7-master.htt,2.01409E+13,
14363,2.76D-11,none,OH + IECCHO = IECCO3,categories/jenkin-1997-3_10_7-master.htt,2.01103E+13,
14364,KNO3AL*7.5,none,NO3 + IECCHO = IECCO3 + HNO3,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
14365,J<15>,none,IECCHO = MACRO2 + HO2 + CO,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14366,KAPNO,none,IECCO3 + NO = MACRO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14367,KRO2NO3*1.74,none,IECCO3 + NO3 = MACRO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14368,KFPAN,none,IECCO3 + NO2 = IECPAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14369,KBPAN,none,IECPAN = IECCO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14370,KAPHO2*0.56,none,IECCO3 + HO2 = IECCO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14371,KAPHO2*0.44,none,IECCO3 + HO2 = MACRO2 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14372,1.00D-11*RO2,none,IECCO3 = MACRO2,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14373,J<41>,none,IECCO3H = MACRO2 + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14374,1.04D-11,none,OH + IECCO3H = IECCO3,categories/jenkin-1997-3_10_4-master.htt,2.01103E+13,
14375,6.80D-12,none,OH + IECPAN = MACRO2 + CO + NO2,categories/jenkin-1997-3_10_7-master.htt,2.01103E+13,
17858,K14ISOM1,none,HMACRO2 = H13CO2C3 + CO + OH,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17800,8.14D-12,none,C58ANO3 + OH = C47CHO + HO2,categories/jenkin-1997-3_10_7-master.htt,2.0141E+13,
17799,3.70D-11,none,C58AOOH + OH = MACROH + CO + OH,categories/jenkin-1997-3_10_4-master.htt,2.0141E+13,
17798,J<41>,none,C58AOOH = C58AO + OH,categories/saunders-2003-4_4_1-master.htt,2.0141E+13,
17797,8.80D-13*RO2,none,C58AO2 = C58AO,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
17796,KRO2HO2*0.706,none,C58AO2 + HO2 = C58AOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14385,2.73D-11,none,OH + IEC2OOH = BIACETOH + OH + CO,categories/jenkin-1997-3_10_4-master.htt,2.01103E+13,
14386,J<17>,none,IEC2OOH = BIACETOH + OH + CO + HO2,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14387,J<22>,none,IEC2OOH = MGLYOX + OH + HOCH2CO3,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14388,1.12D-10,none,OH + ISOPANO3 = INAO2,categories/jenkin-1997-3_10_2-master.htt,2.01409E+13,
14389,2.17D-11*0.84,none,OH + ISOPBNO3 = INB1O2,categories/jenkin-1997-3_10_2-master.htt,2.01409E+13,
14390,2.17D-11*0.16,none,OH + ISOPBNO3 = INB2O2,categories/jenkin-1997-3_10_2-master.htt,2.01409E+13,
14391,1.12D-10,none,OH + ISOPCNO3 = INCO2,categories/jenkin-1997-3_10_2-master.htt,2.01409E+13,
14392,4.15D-11,none,OH + ISOPDNO3 = INDO2,categories/jenkin-1997-3_10_2-master.htt,2.01409E+13,
14393,2.32D-11,none,OH + C58NO3 = C58NO3CO3,categories/jenkin-1997-3_10_2-master.htt,2.01009E+13,
14394,KRO2NO*0.896,none,INAO2 + NO = INAO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01507E+13,
14395,KRO2NO*0.104,none,INAO2 + NO = INANO3,categories/saunders-2003-4_6_1-gen-master.htt,2.01507E+13,
14396,KDEC,none,INAO = ACETOL + NO3CH2CHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.01502E+13,
14397,KRO2NO3,none,INAO2 + NO3 = INAO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14398,KRO2HO2*0.706,none,INAO2 + HO2 = INAOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14399,8.00D-13*0.8*RO2,none,INAO2 = INAO,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14400,8.00D-13*0.2*RO2,none,INAO2 = INAOH,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14401,2.00D-12*0.33,none,OH + INANO3 = INANCHO + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14402,2.00D-12*0.39,none,OH + INANO3 = C58NO3 + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14403,2.00D-12*0.14,none,OH + INANO3 = INANCO + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14404,2.00D-12*0.07,none,OH + INANO3 = ACETOL + NO2 + NO3CH2CHO,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14405,2.00D-12*0.07,none,OH + INANO3 = HCHO + NO2 + HMVKANO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14406,1.01D-11*0.65,none,OH + INAOOH = INAHPCHO + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14407,1.01D-11*0.35,none,OH + INAOOH = INAO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14408,J<41>,none,INAOOH = INAO + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14409,6.68D-12,none,OH + INAOH = INAHCHO + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14410,4.22D-12,none,OH + INANCHO = INANCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14411,J<56>*10,none,INANCHO = HMVKANO3 + NO2 + CO + HO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14412,KAPNO,none,INANCO3 + NO = HMVKANO3 + NO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14413,KFPAN,none,INANCO3 + NO2 = INANPAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14414,KBPAN,none,INANPAN = INANCO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14415,KRO2NO3*1.74,none,INANCO3 + NO3 = HMVKANO3 + NO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14416,KAPHO2*0.15,none,INANCO3 + HO2 = INANCO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14417,KAPHO2*0.41,none,INANCO3 + HO2 = INANCO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14418,KAPHO2*0.44,none,INANCO3 + HO2 = HMVKANO3 + NO2 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14419,1.00D-11*0.3*RO2,none,INANCO3 = INANCO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14420,1.00D-11*0.7*RO2,none,INANCO3 = HMVKANO3 + NO2,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14421,1.21D-12*0.44,none,OH + INANCO = INB1GLYOX + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14422,1.21D-12*0.56,none,OH + INANCO = INANCOCHO + HO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14423,J<56>*1.6,none,INANCO = ACETOL + NO2 + NO3CH2CO3,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14425,2.67D-11,none,OH + INAHPCHO = INAHPCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14426,J<17>,none,INAHPCHO = HMVKANO3 + OH + CO + HO2,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14427,J<41>,none,INAHPCHO = HMVKANO3 + OH + CO + HO2,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14428,KAPNO,none,INAHPCO3 + NO = HMVKANO3 + OH + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14429,KFPAN,none,INAHPCO3 + NO2 = INAHPPAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14430,KBPAN,none,INAHPPAN = INAHPCO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14431,KRO2NO3*1.74,none,INAHPCO3 + NO3 = HMVKANO3 + OH + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14432,KAPHO2*0.15,none,INAHPCO3 + HO2 = INAHPCO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14433,KAPHO2*0.41,none,INAHPCO3 + HO2 = INAHPCO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14434,KAPHO2*0.44,none,INAHPCO3 + HO2 = HMVKANO3 + OH + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14435,1.00D-11*0.3*RO2,none,INAHPCO3 = INAHPCO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14436,1.00D-11*0.7*RO2,none,INAHPCO3 = HMVKANO3 + OH,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14437,2.29D-11,none,OH + INAHCHO = INAHCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14438,J<17>,none,INAHCHO = HMVKANO3 + HO2 + CO + HO2,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14439,KAPNO,none,INAHCO3 + NO = HMVKANO3 + HO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14440,KFPAN,none,INAHCO3 + NO2 = INAHPAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14441,KBPAN,none,INAHPAN = INAHPCO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14442,KRO2NO3*1.74,none,INAHCO3 + NO3 = HMVKANO3 + HO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14443,KAPHO2*0.15,none,INAHCO3 + HO2 = INAHCO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14444,KAPHO2*0.41,none,INAHCO3 + HO2 = INAHCO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14445,KAPHO2*0.44,none,INAHCO3 + HO2 = HMVKANO3 + HO2 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14446,1.00D-11*0.3*RO2,none,INAHCO3 = INAHCO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14447,1.00D-11*0.7*RO2,none,INAHCO3 = HMVKANO3 + HO2,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14448,1.36D-12,none,OH + INANCO2H = HMVKANO3 + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14449,4.08D-12,none,OH + INANCO3H = INANCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14450,J<41>,none,INANCO3H = HMVKANO3 + NO2 + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14451,4.85D-13,none,OH + INANPAN = HMVKANO3 + NO2 + CO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14452,6.50D-12,none,OH + INAHPCO2H = HMVKANO3 + OH,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14453,J<41>,none,INAHPCO2H = HMVKANO3 + OH + HO2,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14454,9.58D-12,none,OH + INAHPCO3H = INAHPCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14455,J<41>*2,none,INAHPCO3H = HMVKANO3 + OH + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14456,5.98D-12,none,OH + INAHPPAN = HMVKANO3 + OH + CO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14457,J<41>,none,INAHPPAN = INAHPCO3 + NO2,categories/saunders-2003-4_4_1-master.htt,2.01409E+13,
14458,3.04D-12,none,OH + INAHCO2H = HMVKANO3 + HO2,categories/jenkin-1997-3_10_6-master.htt,2.01103E+13,
14459,6.12D-12,none,OH + INAHCO3H = INAHCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14460,J<41>,none,INAHCO3H = HMVKANO3 + HO2 + OH,categories/saunders-2003-4_4_1-master.htt,2.01103E+13,
14461,2.52D-12,none,OH + INAHPAN = HMVKANO3 + HO2 + CO + NO2,categories/jenkin-1997-3_10_3-master.htt,2.01103E+13,
14462,3.79D-12,none,OH + INANCOCHO = INANCOCO3,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
14464,KAPNO,none,INANCOCO3 + NO = NO2 + CO23C4NO3 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
14465,KFPAN,none,INANCOCO3 + NO2 = INANCOPAN,categories/saunders-2003-4_6_2-gen-master.htt,2.01502E+13,
14466,KBPAN,none,INANCOPAN = INANCOCO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.01103E+13,
14467,KRO2NO3*1.74,none,INANCOCO3 + NO3 = NO2 + CO23C4NO3 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
14468,KAPHO2*0.15,none,INANCOCO3 + HO2 = INANCOCO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14469,KAPHO2*0.41,none,INANCOCO3 + HO2 = INANCOCO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14470,KAPHO2*0.44,none,INANCOCO3 + HO2 = NO2 + CO23C4NO3 + OH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
14471,1.00D-11*0.3*RO2,none,INANCOCO3 = INANCOCO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
14472,1.00D-11*0.7*RO2,none,INANCOCO3 = NO2 + CO23C4NO3,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
