,Flux,FluxIn,FluxOut,Closeness,EigenCentrality,PageRank,Betweenness,Authorities,Hubs,x_00,y_00,x_01,y_01,x_02,y_02,x_03,y_03,x_04,y_04,x_05,y_05,x_06,y_06,x_07,y_07,x_08,y_08,x_09,y_09,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,x_21,y_21,x_22,y_22,x_23,y_23,x_24,y_24,x_25,y_25,x_26,y_26,x_27,y_27,x_28,y_28,x_29,y_29
HPNC524CO,5.26659600103e-11,3.47515896658e-11,7.09553809301e-11,0.999999997696,0.0,0.00477748704386,0.0,8.01157342333e-18,3.09470649807e-18,-2.24860786979,9.29610495696,73.6243342787,6.66586479068,40.1148266478,-14.4044858486,41.2147428483,-33.1347535878,39.8625019288,-25.037700812,42.2386374596,-8.10029195052,33.2395430489,-23.8092611648,24.3929553576,-8.15099717254,-32.6113744087,-18.8817949731,-29.1893647283,-15.440903591,-26.8692434966,-16.583702143,-24.7540110077,-14.5024152465,-25.4684055456,-14.2446667322,-23.9840582017,-14.6291290979,-23.3333344854,-13.1363236299,15.7140387811,15.1261163794,-20.262278356,-14.3891881904,7.37783365558,9.14248391127,9.43981633454,8.93669246474,8.0288779089,7.45232102512,5.30971577229,3.96204296819,2.1220707723,3.33626895991,0.32627828837,6.63779233928,0.989075741154,-13.9168765998,1.42167474579,-15.016860821,-4.91580141088,-7.20746260986,19.7774958188,-4.15802009237,18.5644961751,-4.91567130986,17.9841015278,-3.94923738364,19.134593215,-4.8950215754
C47CO3H,9.07134493992e-11,7.68840970899e-11,1.04832329414e-10,0.999999965706,0.0,0.00434596298431,0.000100497462439,5.58055349704e-18,2.84301020778e-18,-6.7523150274,-4.26258764504,-28.7736382306,-24.2194632215,41.1036672862,-26.9620285781,39.7878828177,-26.4600431955,49.9588157836,-25.5962783647,43.8137613338,-14.1091532402,28.7435718951,-21.1838629185,23.4247080642,-12.1093532415,-28.7274892005,-20.2338385436,-28.4453078442,-19.0423931819,-24.7092653955,-19.3205825029,-23.6999040821,-17.4787936149,-24.2940836114,-17.1018101294,-22.297482351,-16.9625389053,-21.7455015403,-15.2975037675,15.184000503,12.8800608539,-18.4902894397,-16.2813705861,8.96335686575,7.91886435717,10.4491125832,7.29965612633,9.24114075109,6.15510516235,5.98205964153,2.35042578614,3.52406036844,2.51376097022,1.7579514833,7.1331781757,-0.256225135832,-14.7725353009,0.129432641846,-15.8012957604,-3.57353343116,-8.60990011908,2.4951137211,-21.3608360096,-0.909724248437,-14.2195341613,1.90391007716,-23.6958479807,18.0278516599,-5.73354641818
INB1CO,1.56170262376e-09,1.44922121374e-09,1.67653891518e-09,0.999999971582,0.0,0.00350103136657,0.000351741118537,0.0,5.18262783499e-18,7.56754098336,-29.3594485987,30.9505534498,0.315449054595,1.53952645967,-17.6170755997,-6.50801909019,-27.2992246423,0.445745673492,-27.1316969377,-3.72015148336,-25.2013052854,-3.19096182319,-23.3448434932,14.2013681435,-22.5085176038,-6.97643005553,-16.8884500162,5.29902890179,6.96929308549,-0.58205197318,0.582335160859,-17.6052519249,-23.5586430754,-15.1636078531,-21.1977249164,-15.7235425017,-20.4876135104,-16.2202465959,-19.076732729,-4.11027673673,-17.1383671998,-12.1952683138,-20.2087466029,-5.69874181192,-15.9763409547,-5.9434311897,-16.2187230066,-5.99947159371,-16.4753178683,-5.99809452014,-16.7047926828,-7.20889599544,-16.2969965505,-6.58791320953,-15.0340641061,-3.88134067911,-17.5780392069,-4.06763906949,-17.4271818238,-2.12637267423,-13.1466393625,-1.20692513318,-19.5455305445,-3.92960346637,-16.4330991491,-1.46173524499,-21.9260690775,-1.5125467692,-19.2468981734
C45OOH,1.70720926324e-10,1.68954370809e-10,1.72524465983e-10,0.999999996427,0.0,0.0030064589955,0.0,1.07777046667e-18,2.59131391749e-18,-20.0167139619,-1.8774261871,-8.89996805968,124.919319302,-36.3992311053,78.8682007204,-20.7902883714,-0.169948508041,-27.9472086976,-7.08520307327,-4.08880711131,-15.3415433724,-6.14702127863,-28.3669488652,15.9482951359,-27.3740054879,-10.1532265143,-11.7607883475,5.83029937125,11.3664985685,-1.34477955537,4.61647064684,-11.3544624541,14.4660879277,-12.0557921962,10.0930172369,-8.83513329876,10.6720362187,-1.94238554818,12.0604676086,-5.04155817645,-20.5117428493,-9.23965694316,-19.1162298103,-5.71950513522,-19.0574370093,-5.29866168602,-18.8085124428,-3.52460154755,-18.1260390596,-3.71915256011,-18.5978256926,-4.9367844712,-18.0781564744,-6.66729824242,-17.4288211167,-6.17726122164,-16.3313597956,-5.71101135228,-15.5239474879,-2.41472642713,-15.7022826594,-1.44760048093,-17.0710208593,-5.83326398502,-14.9215069122,-1.44509158125,-19.5536683479,-2.93957825267,-15.2625279425
INAHPCO2H,1.42134270625e-12,2.61438290112e-12,2.03325333677e-13,0.999999999707,0.0,0.00232032889768,5.02487312195e-05,2.79027674852e-18,1.42150510389e-18,-9.16679780021,19.9975689538,2.62156148015,65.0676720573,55.5654518506,27.9491223995,65.4311984041,22.5132389548,33.6138610375,24.0877924567,47.5998674252,0.475498940606,35.4526709311,-13.6707712223,41.3249801574,-9.63794566387,-19.3990175198,18.3762331251,-22.0222275226,19.5956499431,-23.7422343496,19.4765156464,-18.0756244523,17.8620612763,-16.8825172599,12.7008816188,-13.6981994288,13.6010004386,3.7050906237,17.8394588373,-0.808116692037,-25.1376832162,3.49256444941,7.79707546308,-0.993573468052,-22.0886687666,-0.778264827626,-21.4784058477,1.18625509941,-19.8256361036,1.48294076889,-19.7762662229,0.207757497574,-19.2639856628,-1.01233311551,-18.6117234654,22.1440185251,11.3980971297,21.0717266782,12.7686610721,2.42221173941,-17.0195527705,20.7180522427,11.4321629479,19.4600538977,10.6760303733,19.0593723353,10.3075813782,18.7543537831,9.30787330265
CH3COCH2O2,0.00863336353562,0.00882194214145,0.00844083689739,0.999962866824,0.0,0.0361032498156,0.0303502336566,4.56028204897e-08,1.05626994712e-12,-29.2331743319,7.88017011364,-18.7747417678,-17.6637302497,11.3104343419,30.171099122,5.65669780502,25.6158245384,-1.06647985179,-12.9089050236,3.67933813772,-15.6487000538,4.51852603421,-1.04171033741,1.23293669381,-15.66375047,8.30674132507,-27.5186616575,10.5920205331,-25.6709519326,16.9826941458,-18.2503514041,16.9423762068,-18.074611211,18.7642600492,-15.127540813,13.0593429521,-21.1708706093,20.0096912407,-17.798181309,-8.72020550676,7.21771985921,12.4877308845,-16.608317865,-5.57504656835,29.3558376018,-8.71684160842,14.1450166495,-8.83754803946,11.8157014054,-12.9487157368,9.40185431697,1.40544461882,17.1437640974,2.77253307438,16.5245067059,-6.46508195327,7.14491091316,-5.93238456645,4.55910429881,1.11182908356,19.9939502373,-7.90085538273,1.97886855777,-7.95218597195,1.69011978197,-6.77573556392,0.28419512508,-6.2106050457,0.525400031971
MACO3H,1.04727443956e-06,7.83967842178e-07,1.31609355505e-06,0.999972115394,0.0,0.00184959648473,0.0150578697888,6.29906714148e-18,1.25465996963e-14,-0.207754227538,4.98744671743,-8.46511397946,-64.6149445591,20.9126208132,-2.78698301745,-16.484237316,15.5656603838,-7.14671152838,0.114923893856,-17.067295959,5.75911282493,-22.1792510476,2.23699387302,-18.8992041052,-0.469584625178,32.5082765825,-23.9701170573,27.8916944612,-25.3989280788,27.1938133682,-24.1301475467,25.240434106,-22.5273983186,25.1148909122,-23.1048933811,27.2984257182,-15.7181803446,20.8033279677,-9.69892409291,-8.67366958864,26.6066859075,8.30423716966,-10.109752017,-0.391267303626,25.4429749295,-3.94172628033,22.513209546,-3.33631346099,21.6169439278,-0.583580728202,21.3052231297,4.59711714652,23.936680843,3.74783955551,23.7529518345,-2.69372057426,3.35505018101,-2.91848515846,1.08631286248,6.02085119425,25.7464009059,-3.70534183772,-0.0291173249878,-2.79969484395,0.656278666089,-2.62351854939,-1.6914318798,-3.25419821681,-2.72528995698
HO1C5NO3,2.55757836704e-07,2.54196211699e-07,2.57352155482e-07,0.998957728486,0.0,0.00167197968507,0.0,3.14953357074e-18,7.55088870869e-19,5.9362609725,24.4349085961,-56.284029005,27.5311196694,-54.9446599255,7.70103126505,-47.5820200813,-11.2243028402,4.20282350193,-51.2628093061,2.61286906591,-39.5595966905,6.8827436646,-37.1089443712,4.21677783801,-39.3085068906,25.4265773841,6.18810331277,33.0645186587,0.541046146334,28.7834173422,5.60180588235,30.1857575753,-5.82589403811,21.83149999,1.899321026,18.3826387042,0.40883373709,10.6769219767,-3.37389906145,26.0160068852,-8.4776267897,27.7926033725,-8.22522456513,25.0881309317,-9.41665409615,20.7928185962,-11.7269351185,23.1375282022,-10.4937606101,23.9183250876,-7.41899921556,22.2250251071,-3.84510842165,24.4772287639,-7.12167187952,9.88260112639,16.2280130485,6.45657431777,17.764964933,21.1254070339,-6.98743888638,8.84295609886,22.2375028217,8.35492801978,20.8789659707,6.47322576323,18.4016688201,9.11575579205,20.731144636
HMAC,2.51071893476e-05,2.29264935148e-05,2.73335396583e-05,0.999862569373,0.0,0.00181928685115,0.0,6.39491772332e-17,1.21976179654e-13,-3.18346489111,-11.045849972,67.9406856158,29.0820706055,28.458070415,8.50796618075,34.0392017355,-5.92624989068,26.7715324213,3.21121989244,30.7861738466,8.86664294532,23.5398896424,3.01740506496,31.0704765796,10.0932655998,-10.6243780187,-22.1879462885,-6.03350863913,-22.7616864222,-2.19728003367,-26.8517746663,4.13121983319,-17.950462588,-10.4428796029,-9.18431692385,-7.9346815791,-9.81753374882,-4.41628012178,-5.98136518462,20.9955738576,-14.4887883554,-5.82188436548,0.758703813256,17.3635841229,-10.1407453257,14.8457962196,-11.9727929995,14.7286719869,-12.953163224,14.6800663686,-13.3077089943,15.4555272961,-11.8849540894,15.6091281729,-13.4526733123,17.7300604877,17.9536169629,15.6102939116,17.6212392074,12.3915253797,-12.4790704377,16.2983177273,17.4114691826,15.9989495892,16.4870015002,15.8956118698,16.5249552014,16.3001626498,15.5019317531
HMVKBO,2.48950595375e-06,1.28188844514e-07,4.90025898082e-06,0.999963617704,0.0,0.00179703367952,3.34991541464e-05,5.58055349704e-18,4.31526391078e-12,29.1805299546,6.89114784093,91.5257824704,34.2487249187,37.4364216851,10.1493266453,44.8405910428,2.87281873751,28.0281083182,6.6127631376,28.610399584,9.50299837782,22.3288898617,3.87267956447,33.7044976612,10.3927791162,-13.8054587266,-23.8320260842,-9.37180072176,-22.2788750406,-1.28552889046,-25.831803319,2.52823729564,-16.7953370629,-10.5289539959,-10.6831055838,-7.46905297238,-9.67220016799,-6.19411321791,-4.12243596483,20.3487335819,-15.6178289622,-6.29665460896,2.69403355709,15.649302027,-9.68493289922,13.4634550413,-10.8608990689,13.1976628758,-11.8173439548,13.4780573667,-11.9547827881,14.6980439008,-10.5096306741,14.4675035061,-12.1349310169,16.9822727697,16.560519634,15.5780265584,15.9456020681,11.7885259266,-11.1651499253,15.6668424645,15.8803821255,15.0866909322,15.3357521103,15.1162930872,15.330875996,15.3914461114,14.3982615191
GAOOB,4.46958242609e-06,4.42375485566e-06,4.51636943056e-06,0.999988579487,0.0,0.00262473366944,0.00031824196439,5.58055349704e-18,1.47991444359e-14,17.5219879047,-16.9906050792,31.695647647,-53.2118888,22.3911452954,-59.1384417998,36.5461410574,-46.0472721079,36.5293838753,-52.6085884271,29.0274308573,-37.7625634311,13.0160078471,-24.731861504,30.4081220119,-20.9177125391,-17.2585665594,11.8038203187,18.613645437,20.9088697843,-20.559948079,20.9478233985,-19.9029770961,15.4943189615,-14.7717831207,14.4843189137,-10.8087541078,14.8210189676,0.971460491387,16.4317570572,-2.20135731326,-22.3434705764,5.92283117895,9.97583729472,-2.81144264545,-19.9941216347,-3.6941147833,-21.2464189714,-1.84532158255,-20.2404738691,-0.88108554019,-18.601902539,-2.7661628177,-19.611557553,-4.36310670604,-19.6852459489,-8.28810364317,-15.7649754611,-7.32735391822,-14.2033981417,-0.272683054274,-17.0287875319,-2.77741312445,-15.5967568406,-7.6219535336,-13.9762266342,-2.37955716088,-17.8180642167,-3.28165829918,-15.7071754669
MEKCO,9.69506461102e-05,2.7819762011e-05,0.00016752883633,0.975935659713,0.0,0.00195381734059,0.0,1.26891904653e-12,7.21943607355e-07,32.36288336,-21.45926305,28.2288993212,-28.7787535171,56.9349805904,-32.1645324271,37.9011673763,-37.2566464245,37.725841499,-32.0659808416,29.8378234398,-29.3346222442,46.4838200464,-14.3205265711,30.6424654909,-15.0243907333,6.55919253516,-10.595654317,-0.425080991585,-20.3845727954,10.2264548556,-10.1151890165,-0.782799285276,9.25874676885,-1.39242631182,9.03231856174,2.12836415508,-18.9493215348,4.90558215448,-21.1809304937,18.4899122317,2.6462080141,0.951968401872,1.09947844069,26.6167625175,3.85405413549,26.8769940725,3.51799564643,20.8187897756,4.07014955638,16.3418815377,5.32259937017,13.4111365472,8.70806287819,15.3906957011,5.36714189142,2.8290010614,18.3310186026,10.4062783283,5.37615619536,10.642353193,7.73223444579,12.8505420751,4.51400088219,13.2525079146,4.96428121257,10.4421278871,3.01812563469,10.341995288,5.51930703916
CH3NO3,3.25467063474e-05,6.24503289211e-05,2.01702934742e-06,0.998890867656,9.52640790407e-05,0.00165610351545,0.0155771066781,0.000104800092425,1.81990252974e-08,-13.6329593492,8.84908742893,-5.7550721315,-64.7102410509,21.2070199508,-2.50194693008,-19.1207485416,15.8519828289,-11.446934264,-0.848061161804,-19.7922050698,4.31965648084,-22.2270401477,1.94033606117,-19.6183089812,0.139237589031,32.6616773966,-24.0405944538,28.0121963926,-25.5430283455,27.0035410005,-24.0413677533,25.0304419368,-22.4840321538,25.2028921975,-23.1917080916,27.5696010678,-15.8448971622,20.7758982634,-9.8672055898,-8.74863917545,26.7625983206,8.37965505805,-10.2365785609,-0.49221678827,25.5191272558,-4.08070188307,22.4732024566,-3.46664140431,21.5830666852,-0.741470537605,21.2843184329,4.45164429581,23.9451738376,3.60890393989,23.7016927801,-2.76962567406,3.46896480376,-2.97606959303,1.19133008894,5.93727183699,25.8212353875,-3.78928724153,0.0772627158861,-2.88617050195,0.747862217915,-2.69306063322,-1.59013537629,-3.32590210186,-2.62590135289
ISOPAOH,1.63347013106e-09,1.20858554723e-09,2.06724998747e-09,0.999999812455,0.0,0.00164795960101,0.00408689680586,6.29906714148e-18,1.51017774174e-18,20.7253884717,17.5298081551,-27.6069336601,39.1288240176,-25.6524635348,26.8574662348,-43.7842960965,36.9686140298,-39.6840436104,35.761154028,-26.9166435518,30.4826246611,-31.2301575216,31.5371727556,-7.03775183643,31.3118098152,-7.43939726835,27.363015549,-10.0943888739,26.326083423,-11.8620114017,27.0724809339,-11.4097416714,25.2602199063,-9.2013599318,27.7721959834,-10.0906194591,26.5810816457,-8.18791137631,28.4707598179,-6.46538644719,-2.7662599724,-7.90202077325,28.4547089769,-5.96416272744,-2.6742537685,-6.11673337647,-0.871011917911,-6.8572224184,-0.713838178781,-7.96575997749,-4.24288695972,-4.71321708651,-7.37990149635,-1.01513682776,-0.708166370174,8.334101188,-0.570859429371,7.25392204682,-2.9460872307,-0.150315173878,5.78361493505,6.22477067892,-1.58930449406,7.07192928209,-1.62886247166,7.0677752021,-4.17230714051,5.29121943351,-3.01473534874
