,Unnamed: 0,Flux,FluxIn,FluxOut,Closeness,EigenCentrality,PageRank,Betweenness,Authorities,Hubs,labels,x,y
138,CH3CHOO,6.49158019262e-05,4.82794910105e-05,8.27882231777e-05,0.949315800272,4.91059048256e-21,0.00648352558666,0.00878798974735,4.15633515415e-11,1.12013979215e-10,2,0.0256552621722,0.0243396367878
139,INB2OOH,0.000974355065824,0.000912839488992,0.00104044136995,0.892822908593,0.0,0.0121137504747,0.0,6.91376155873e-18,1.22511821743e-11,,0.0484921298921,-0.00693105859682
140,INCNCHO,0.000145515002701,0.000103029575636,0.000191157179827,0.974243651559,0.0,0.00738371035266,0.0186744782131,1.13071375651e-15,2.60823997683e-10,,0.0712501183152,0.00833803042769
141,INANPAN,4.30169460731e-05,4.16970450742e-05,4.44349182896e-05,0.911688084999,0.0,0.00847927771018,0.0,3.45688077936e-18,0.0,62,0.0343463048339,0.00858666375279
142,CH3O2NO2,0.529047284273,0.510751961149,0.548701985575,0.00247859888887,0.875277532863,0.275668201161,0.0,1.0,0.00498216231514,17,0.0387425646186,0.0345445796847
143,INCNCO3,0.000140533723332,0.00011687111306,0.000165954511681,0.952285697437,0.0,0.015921722395,0.0106188209447,3.5813710537e-14,2.23837388569e-18,37,0.0449240729213,0.0226363651454
144,HMACO3H,0.00012502281033,0.00018036511183,6.55684679299e-05,0.963259370525,0.0,0.00753248307336,0.0,7.65027239238e-10,5.5173271108e-07,65,0.0627255290747,0.0206395518035
145,IBUTALOH,8.90021820255e-05,9.58780320159e-05,8.16154429753e-05,0.97179775358,9.70834217321e-22,0.00907854918996,0.0278286341999,1.35435918599e-13,2.85837625492e-10,6,0.0309354197234,0.0281933862716
146,C32OH13CO,4.4736546324e-05,2.87929931216e-05,6.18647366136e-05,0.978743934332,4.87078036097e-22,0.00635589785838,0.00146466495789,6.96491917386e-19,2.63252304603e-10,0,0.069670073688,0.0216326639056
147,CH3CO3H,0.0347386692073,0.0644148075284,0.00285753595114,0.315134005797,1.17519368572e-16,0.20414535841,0.0,1.6626052089e-05,2.59461571203e-05,2,0.0373578257859,0.0408354401588
148,DIEKBO,7.10884392915e-05,9.02805166582e-05,5.04703531588e-05,0.941701967332,0.0,0.0173943740033,0.0538264372025,0.0,0.0,66,0.064235188067,0.00523780006915
149,HIEB1O2,0.000123868701606,0.000114537335941,0.000133893405932,0.939848968096,0.0,0.00971934359344,0.0142804833394,6.96491917386e-19,0.0,129,0.0553307197988,0.0400151796639
150,C57O,0.0133932846028,0.000272611374324,0.0274888494327,0.090825990843,4.13033832774e-21,0.0205308687451,0.0161113145368,6.91376155873e-18,1.72204841795e-07,12,0.0662518292665,0.00550887454301
151,CH3C2H2O2,0.0200890369077,0.00166697193282,0.0398798972266,0.871983550225,0.0,0.013703877227,0.013181984621,2.00515790208e-10,0.000235282126843,0,0.0532219223678,0.044565781951
152,MVKOHAO,5.9655888797e-05,5.75864109021e-05,6.18791329343e-05,0.96241883353,5.88662179274e-21,0.0117861970649,0.00329549615525,2.39827579991e-18,5.20501077951e-07,67,0.0664506778121,0.0388032495975
153,H1CO23CHO,2.98272084198e-05,0.0,6.18706365774e-05,0.980435018314,0.0,0.00534980099652,0.0,1.19913789996e-18,4.04003011837e-10,0,0.0624535530806,0.0354234986007
154,HO3C4O,5.96578048472e-05,5.75878624352e-05,6.18815480161e-05,0.96585595388,7.20523476927e-22,0.0133868228593,0.0146466495789,0.0,5.2052139241e-07,38,0.0510330088437,-0.00867570191622
155,INB1HPCHO,0.000447227550571,0.000776201750313,9.38099264067e-05,0.968357836705,7.23306715702e-21,0.00924248437572,0.0080556572684,1.26163368593e-13,3.29750079056e-10,,0.0707539618015,0.0149208828807
156,CO2C3CO3,0.000637777126423,0.000448427712124,0.000841195571367,0.951032363978,2.19030555281e-19,0.0404775593186,0.0790919077261,8.23518857036e-11,2.02522528803e-13,80,0.0608586259186,0.0416996479034
157,CO2N3PAN,0.00078262519203,0.000750815289596,0.000816798632232,0.936651365502,0.0,0.0103722891549,0.0,5.93482328968e-12,4.62406319864e-10,92,0.0544460527599,0.007942029275
158,ISOPBNO3,0.00691509800772,0.00535182342706,0.00859452693755,0.610764509303,0.0,0.00946251413706,0.0794580739656,2.6147473202e-15,1.44914742649e-05,1,0.0486972294748,-0.0101645281538
159,CH3CHOOA,0.000158663033726,0.000109986738689,0.000210956072385,0.958646087782,3.85803849009e-21,0.00542489860169,0.0208714756499,4.28142069621e-10,4.39701471175e-07,4,0.0426747128367,0.019157057628
160,MMALNACO3,0.000389501353959,0.000381795561795,0.000397779701504,0.913845625502,0.0,0.0169861094325,0.0179421457342,2.46659802559e-13,2.00237053773e-16,60,0.0492300763726,0.0362790599465
161,INB2O,0.000380365276902,8.20015116797e-05,0.000700898051581,0.91916706577,0.0,0.00608870382697,0.0585865983156,9.78299158701e-16,1.11918694285e-18,98,0.0608564838767,0.0416990369558
162,C4CHOBO2,0.000123778800843,7.70456507786e-05,0.000173984315069,0.960796445269,0.0,0.00983626741711,0.0585865983156,2.15666903829e-14,0.0,29,0.0666015893221,0.00960229057819
163,C5PAN9,2.99168059296e-05,2.88830219933e-05,3.10274020279e-05,0.942804818043,0.0,0.00938723826383,0.0,1.19913789996e-18,1.32438499709e-18,99,0.0131772905588,0.0358234606683
164,C5PAN8,2.98485720986e-05,2.88214774698e-05,3.09519818608e-05,0.941323126371,1.01382592442e-20,0.00972144147834,0.0,5.71462365877e-18,0.0,130,0.0396599918604,0.0141606600955
165,NBUTOLAO,5.97918826244e-05,5.76037149756e-05,6.21426353955e-05,0.965352511818,1.686940261e-20,0.0101293938382,0.0281948004394,0.0,5.22717548949e-07,31,0.0644526183605,0.037951592356
166,HOC2H4CHO,0.000186039174622,0.000268879920296,9.70432000339e-05,0.984741566632,0.0,0.0658778522662,0.351885756133,4.07251015618e-11,2.31144647839e-10,112,0.0502799190581,0.0270451325923
167,HO13C5OOH,2.98263235679e-05,2.87967560001e-05,3.09323900133e-05,0.949648088184,2.07357456828e-21,0.00857298900281,0.0,3.45688077936e-18,0.0,24,0.0469046272337,0.00976334139705
168,C5PAN1,6.52198403774e-05,6.95751955247e-05,6.05408738514e-05,0.918332421368,5.37876210335e-21,0.0122773007802,0.0,0.0,0.0,68,0.0414553210139,0.0296390987933
169,IECCO3H,7.73053641367e-05,0.000118735602686,3.27967780892e-05,0.931480301729,0.0,0.0116499807472,0.0,7.95924631452e-16,1.52169029207e-12,100,0.0672735571861,0.00953058898449
170,C5PAN2,5.64409870427e-05,5.57340748188e-05,5.72004242231e-05,0.922304697729,2.72023294076e-21,0.00991925419337,0.0,1.19913789996e-18,0.0,63,0.0705720707774,0.0216973479837
171,HC4ACHO,0.00438219841306,0.000158369112297,0.0089198664658,0.96765556901,0.0,0.00813391513131,0.0596850970341,4.23017930386e-15,7.26495651325e-10,15,0.0373580604792,0.0071982764639
172,CH4,0.135808322279,4.50317418967e-05,0.281659089993,0.927115441041,6.53143354299e-21,0.00640726022106,0.0,3.87673948707e-11,0.00255743799142,17,0.0683904439211,0.0212836228311
173,HMGLYOO,3.03115860642e-05,2.9263701756e-05,3.14373302196e-05,0.959818258553,5.20758353442e-21,0.00681930912452,0.000366166239473,2.48702369546e-14,3.3224720533e-15,0,0.0747175365686,0.0218817330897
174,HCOCO3,0.00574246741323,0.0074226884895,0.00393740263518,0.724037778618,0.0,0.0537160689829,0.255950201391,2.06909808454e-07,7.25492557791e-09,56,0.0752103328705,0.0156407635659
175,NC4CO3,0.000265025711209,0.000252155945008,0.000278851726131,0.974315048197,0.0,0.0233912518678,0.0124496521421,9.28842724577e-14,2.66054770961e-10,70,0.0288044773042,0.0105377295986
176,HO2C5O2,0.000253774458722,0.000255577303057,0.000251837659537,0.956766911393,3.24771472252e-21,0.0177473809692,0.0955693885024,9.7613703269e-18,0.0,39,0.0597159378231,0.043044116348
177,HCOCH2O2,0.000823988913596,0.000925889383726,0.000714517039865,0.961832724255,2.92759849341e-22,0.0455885584022,0.514463566459,2.61058922584e-09,6.36666482509e-11,2,0.0518199764192,0.00499164499342
178,NO3CH2CO3,0.00157103876936,0.00111931914409,0.00205632204347,0.96842340277,1.25146646545e-19,0.0337295549899,0.0487001098499,2.25978435838e-10,4.86788752969e-06,7,0.0629692673683,0.00626953272149
179,MMALNACO3H,0.000168260132194,0.000209503597038,0.000123952197501,0.939703443389,5.65779693279e-23,0.012995241703,0.00659099231051,1.91492718673e-16,5.56567834103e-10,,0.0458639748394,0.00826834887266
180,A2PANO,2.98243643164e-05,2.87929928023e-05,3.09323687448e-05,0.954310985401,0.0,0.00791656287447,0.00732332478945,1.19913789996e-18,2.95930827311e-12,12,0.0639496818185,0.0137795777991
181,C2H5O,0.00170449806717,0.000332218880364,0.003178740273,0.940374135929,0.0,0.0228345071687,0.0,1.55080204126e-14,3.34871621668e-09,2,0.0497081875801,0.00980412214994
182,PEBOOH,0.000561499134567,0.000904369798452,0.000193152511881,0.883511742648,0.0,0.0219552047792,0.0,5.2119776762e-18,0.0,55,0.0422404035926,0.00861531030387
183,CONM2CO3,0.000370483144339,0.000209850806526,0.000543050778026,0.936587671335,2.60039053301e-21,0.0128794959912,0.00146466495789,1.08490903158e-13,1.06504404486e-09,89,0.0208511911333,0.0239302292466
184,HO2CO4C5,4.55606405562e-05,3.0366913688e-05,6.18832909529e-05,0.962952677185,3.11764107033e-22,0.00594210865363,0.0120834859026,2.9542347968e-18,1.18415134575e-10,18,0.0314070284367,0.00880038086325
185,DIEKAO2,0.00024748253942,0.000218446340675,0.000278676184342,0.937061149141,0.0,0.0131388663247,0.0109849871842,3.20287238684e-15,0.0,101,0.0504422113299,0.0163462124765
186,PROPALO,4.47566102332e-05,2.88059062902e-05,6.18924825773e-05,0.981879212778,5.76933370112e-22,0.00870340409184,0.0,1.40641768878e-14,2.49363924427e-10,0,0.0462797135115,0.00664692139253
187,DIEKAOOH,0.000159791589864,0.000170599072048,0.000148181090683,0.9566284401,4.23854214389e-21,0.0126946013075,0.0,0.0,3.36738264581e-11,101,0.0324559658766,0.0334745831788
188,PRONO3BO2,8.95786597627e-05,5.77594948531e-05,0.000123762050661,0.947060411249,0.0,0.00840346667088,0.0252654705236,1.1270221816e-10,2.09174946298e-17,102,0.0628520324826,0.0364001244307
189,C58NO3PAN,0.000349572683701,0.00035325923184,0.000345612217848,0.712205376651,0.0,0.0133106810063,0.0,2.52084019132e-15,0.0,,0.0237491410226,0.0224374048412
190,HCOCO2H,0.000490604238079,0.000544986238352,0.000432181549161,0.959078194591,0.0,0.0217530093461,0.00109849871842,6.1689997847e-12,3.02721506448e-09,0,0.0550041310489,0.0418144464493
191,ETHENO3O2,8.94736144383e-05,5.75867638958e-05,0.000123729720144,0.958322970234,4.67947277743e-21,0.00985662867446,0.0483339436104,2.9391817478e-11,2.00837594181e-15,,0.0578319728374,0.0427707508206
192,HIEPOXB,0.000177846743642,0.000157254847013,0.000199968658338,0.893417770819,2.43623295914e-21,0.00835421298538,0.0318564628341,5.2119776762e-18,0.0,,0.0745322629809,0.020657395944
193,HCHO,0.328261226693,0.522558957935,0.119526795209,0.98297867053,0.173630231855,0.508593992657,0.0150128158184,0.014905516129,8.37225272857e-07,0,0.0265288297087,0.0116268470883
194,HMVKAO2,0.0203067981026,0.0263480872463,0.0138166293972,0.845833263749,0.0,0.00852792358922,0.0168436470157,2.14465743212e-07,1.82181169236e-14,5,0.0484099835157,-0.00846115406603
195,CONM2CO2H,0.00011022449041,0.000132876162167,8.588975528e-05,0.970120326458,0.0,0.0130975573952,0.153789820579,1.19431925152e-13,3.00807339292e-10,0,0.0491195693612,0.0105004282668
196,MEKCOH,6.05824376122e-05,5.92615354656e-05,6.20014853636e-05,0.965185774445,4.87290743322e-21,0.0107680583519,0.147564994508,0.0,5.21530258487e-07,104,0.0664510056376,0.0388041064143
197,MACRNO3,0.0022166606953,0.0014605923808,0.00302890635962,0.954838151752,0.0,0.0485152367884,0.195166605639,2.27492440121e-08,5.42405302957e-09,120,0.0518170781434,0.00498981494457
198,INAHCHO,3.012029053e-05,0.0,6.24785773701e-05,0.978774005572,0.0,0.00534980099652,0.0,1.19913789996e-18,2.18817547539e-10,0,0.0644529536366,0.0379516072571
199,PEAO,8.1964106549e-05,9.02862442752e-05,7.30236177647e-05,0.936760563869,5.7241654288e-22,0.0153090083314,0.114610032955,6.91376155873e-18,0.0,26,0.07006572932,0.0280917584896
200,H13CO2CO3H,4.76293434757e-05,6.24767152373e-05,3.16787830451e-05,0.944093469646,1.03661991916e-21,0.0104725536173,0.0,3.45688077936e-18,3.34862282235e-15,105,0.0254483632743,0.022617995739
201,CO23C5,0.000246162981602,5.84209836349e-05,0.000447854576048,0.927043068888,1.06362747261e-20,0.00760963197126,0.0117173196631,2.39827579991e-18,8.55940125556e-10,10,0.0528974235058,0.00639605382457
202,IPROPOLPER,0.00011610672423,0.000191992265637,3.45827391471e-05,0.951636676103,0.0,0.0110190168622,0.0,4.1582049748e-14,3.64319694978e-11,106,0.0655560195446,0.0153374774382
203,HO1C4NO3,3.01839498943e-05,2.94778514641e-05,3.09425128145e-05,0.935641973985,5.42914056396e-21,0.00806155645671,0.0,1.19913789996e-18,0.0,40,0.0349311493337,0.0117977773771
204,HO1C3NO3,3.01239226036e-05,2.93627316953e-05,3.09416714804e-05,0.946582164149,0.0,0.00964739927039,0.0,1.19913789996e-18,0.0,21,0.0666906237602,0.00957691017538
205,MACRNB,8.38184525518e-05,9.77802466741e-05,6.88192699057e-05,0.976982110005,7.3712204064e-21,0.0172098629914,0.020139143171,1.77115774629e-14,2.41022269254e-10,37,0.0287263952196,0.022473167628
206,IECCHO,0.000158232793199,0.000212295789662,0.000100152810696,0.975967726978,0.0,0.0141197615922,0.0150128158184,2.39827579991e-18,2.44011311833e-10,,0.0578900687397,0.0215195082128
207,HOCH2CO3,0.103141175519,0.116585853594,0.0886975316497,0.974395477794,7.28611277914e-20,0.293706399294,0.421457341633,5.36489638678e-06,0.000208365292404,3,0.0573707446456,0.0109198819846
208,C53OH2OOH,4.48768890817e-05,2.90382331755e-05,6.18923880013e-05,0.941774481483,0.0,0.00705184139293,0.0,2.9542347968e-18,0.0,41,0.0754550024867,0.0187153480947
209,HMVKNO3,0.000518561517229,0.000652123561856,0.00037507555229,0.956564850813,2.90459926902e-19,0.0169754021887,0.0117173196631,1.03681136886e-08,1.33154989246e-09,,0.0653310194612,0.0361381322145
210,CH2OOG,0.000126551983856,0.000132042845093,0.000120653140925,0.965686597127,0.0,0.00538419292739,0.00292932991578,2.01386168116e-10,3.40978100403e-10,,0.0296855606139,0.0217986460775
211,CH2OOE,0.000517356854306,0.000438929064343,0.000601611981968,0.807814057357,2.116848668e-18,0.00536020867243,0.000732332478945,7.16158060066e-09,2.29988760919e-09,1,0.0462797991931,0.006648582872
212,A2PAN,2.9824364202e-05,2.87929929696e-05,3.09323683278e-05,0.914963337139,4.09871756514e-21,0.00791656288938,0.0,1.19913789996e-18,1.32438499709e-18,107,0.0515551716089,-0.00703699421138
213,CH2OOC,0.000802613400237,0.000760461327034,0.00084789745466,0.855532422265,0.0,0.00742765202905,0.00329549615525,2.04643046647e-08,4.73139411309e-09,1,0.0302877593786,0.0110482787713
214,CH2OOB,0.00122670747804,0.00149835323432,0.000934877912456,0.96626605844,1.04074291127e-19,0.00751910057347,0.0080556572684,2.75418080781e-08,3.88567988656e-09,1,0.05879002437,0.0321855805814
215,CH2OOA,6.17224010067e-05,6.02552684475e-05,6.32985443754e-05,0.980867282035,2.93353180426e-22,0.00672972384297,0.0186744782131,6.43544254728e-11,2.19277133686e-10,0,0.0634303763509,0.0376462824643
216,CONM2CHO,0.000287012489306,0.000373693041235,0.000193891403372,0.951649569858,0.0,0.015085850462,0.0157451482973,2.62971644275e-12,1.88442056402e-09,,0.0514057688415,0.00145244598389
217,CH3O,0.107826770099,0.0148565818072,0.207704824638,0.938041515009,0.0213103379311,0.0156831595397,0.0,0.0141936590654,0.00349425013941,0,0.0760498270392,0.0205642394722
218,NISOPNO3,3.50951556558e-05,3.89251268512e-05,3.09806101334e-05,0.932542822828,2.40580442019e-21,0.00646931679245,0.0,1.19913789996e-18,0.0,1,0.0295660085976,0.0166069623083
219,CO23C4CO3H,2.98677219105e-05,2.88699273914e-05,3.09396545078e-05,0.946030540042,3.91368124135e-21,0.00938540782402,0.0,3.45688077936e-18,3.19229707151e-18,,0.0534652322531,-0.00840896368027
220,IPRHOCO3H,4.07496636985e-05,4.91431634188e-05,3.17325105847e-05,0.930473415569,3.0607329871e-21,0.00844896105884,0.0,3.45688077936e-18,1.32438499709e-18,,0.0278234537691,0.0226749386638
221,INB1NBCHO,0.000155375954438,0.000206335595771,0.000100629912401,0.965597558077,2.45891950249e-21,0.00831960941188,0.0150128158184,2.9542347968e-18,3.87137286081e-10,,0.0486451983452,-0.00846313033253
222,COHM2CO3H,7.87807536192e-05,6.460460302e-05,9.40102198464e-05,0.978864139667,4.2880110943e-21,0.00961471667553,0.00988648846576,2.85111383062e-15,2.6738189328e-10,56,0.0571493320167,0.0149662978947
223,IECCO3,0.00021407673031,0.000116100992695,0.000319332256246,0.954886770446,2.9701802101e-21,0.0185553640469,0.0106188209447,1.37605274239e-14,3.42646846524e-12,100,0.0486975163221,-0.0101654473692
224,HO1C5O,7.04944043641e-05,8.65877403151e-05,5.32053021756e-05,0.946402546252,3.27531473267e-21,0.0234252749274,0.134016843647,2.39827579991e-18,0.0,59,0.0460383035243,0.0206228420138
225,DIEKBOOH,0.000115684642765,0.000157148293254,7.11401622047e-05,0.936404992374,9.28041584378e-22,0.0126982362439,0.0,5.2119776762e-18,0.0,66,0.0647711530328,0.0208918694407
226,C510O,0.000215878820454,6.0176369136e-05,0.000383150267467,0.855771290697,4.56885813326e-21,0.0177579326557,0.013181984621,2.39827579991e-18,2.88527313938e-10,11,0.0591814592481,0.0193715021014
227,CH3OOH,0.382997926326,0.400285585656,0.364425760203,0.141627027391,0.685970894886,0.217203239366,0.0,0.783718156962,0.00446914662719,17,0.0606968477368,0.0368766412139
228,BUT2OLO,6.06084087489e-05,5.93247608528e-05,6.19874341863e-05,0.965101911468,9.15958700326e-21,0.00785824084343,0.0289271329183,6.91376155873e-18,1.51114530296e-10,2,0.0403968393803,0.04221367836
229,MEKCO2,0.00032199967247,0.000311657568082,0.000333110215377,0.963804052951,0.0,0.0439954804842,0.158183815452,7.55907615214e-11,1.39808328945e-15,104,0.0431610122323,0.00494209863245
230,HOCO3C4OOH,7.41704296078e-05,7.86076760087e-05,6.94034871483e-05,0.943890328814,1.17363033952e-21,0.0152709256926,0.0,5.2119776762e-18,0.0,51,0.0506465956569,0.0332703366876
231,PROPGLY,8.34725954774e-05,8.06343698035e-05,8.65217068524e-05,0.949474104511,4.70172452428e-21,0.00878457606819,0.0615159282314,3.68152622264e-16,3.85461106223e-12,4,0.0455788820982,0.0436688475311
232,CO23C4CHO,7.46035545077e-05,0.0,0.000154750298565,0.983048796648,0.0,0.00534980099652,0.0,6.35780256185e-18,3.35068100639e-10,0,0.0462341979146,0.00453052436933
233,NC4CHO,0.000393560520845,0.000242579734471,0.000555759474004,0.98063199449,0.0,0.0206533317258,0.0538264372025,8.86270439039e-18,2.74354150728e-10,,0.0509870015085,0.0348459295928
234,HO2C4CO3H,4.36977279348e-05,5.52094199247e-05,3.13306947864e-05,0.939352013573,0.0,0.0108469216543,0.0,3.45688077936e-18,1.32438499709e-18,68,0.0551004931331,0.0197413470596
235,HMVKNGLYOX,0.000215039268547,0.0,0.000446056373995,0.861722523493,0.0,0.00534980099652,0.0,1.19913789996e-18,1.58353780731e-09,0,0.0624640733004,0.0047123869881
236,HMVKAO,0.0149460826012,0.000570120584771,0.0303902066234,0.637093562196,2.15765165626e-21,0.0157978603933,0.00476016111315,2.94911903528e-17,0.000255818481637,16,0.0522643402219,0.0126327136531
237,C57NO3CO3H,0.000114383853771,8.35099481185e-05,0.000147551750806,0.941592698208,0.0,0.0099389310417,0.0124496521421,1.37862848564e-16,5.12144839289e-17,71,0.048177935183,-0.0084437802434
238,CH3CHOHCHO,0.000121776501877,7.25421806009e-05,0.000174669029213,0.959614814852,0.0,0.0117574877758,0.299523983889,2.86317919609e-16,5.78798094793e-10,2,0.033688493073,0.0285025797784
239,MEKAO2,0.000656109715965,0.000640998984041,0.000672343204731,0.967088799186,0.0,0.0404334772015,0.179055291102,7.43785467854e-13,2.74297998303e-15,53,0.0312798544765,0.0129027236253
240,IEC2OOH,8.79087331659e-05,0.0,0.000182349256596,0.968922803796,0.0,0.00534980099652,0.0,2.39827579991e-18,1.01888604938e-09,3,0.0484101846814,-0.00846274755895
241,MVKOHAOH,7.68364315475e-05,8.96915980427e-05,6.30261011188e-05,0.967205854906,0.0,0.0110655259284,0.00988648846576,1.51919364095e-14,1.93829713522e-10,3,0.0705599039793,0.0220116209239
242,HO1C4O2,0.000211337623947,0.000186906422709,0.000237584111069,0.956377334083,3.37186032989e-22,0.0239346345334,0.0516294397657,9.7613703269e-18,0.0,40,0.0664503201842,0.038804911077
243,HNC524CO,2.99846880492e-05,0.0,6.21972968798e-05,0.977767904563,0.0,0.00534980099652,0.0,1.19913789996e-18,2.18194352298e-10,0,0.0431393347681,0.0211563948542
244,MGLOO,0.000169049897817,0.000148839323869,0.000190762156814,0.911084721513,7.8733361996e-23,0.00627011426465,0.00256316367631,6.79176539155e-10,9.85581861084e-10,5,0.0727134421468,0.0177274383605
245,INDHPCO3,0.00166903630547,0.000740834844824,0.0026662049443,0.70795227462,1.81499885282e-21,0.0130843416813,0.000366166239473,3.93458256924e-14,3.45311639266e-10,108,0.0681931078434,0.023670528084
246,NC4H9OOH,0.00041533007409,0.000615034195662,0.000200787546933,0.915237943407,0.0,0.0335634700586,0.0,2.9542347968e-18,2.98709901726e-18,49,0.0537969507277,-0.00587296579033
247,C524O2,0.00375134443182,0.00611762945788,0.00120923981492,0.94266562834,0.0,0.00733741530059,0.0626144269498,0.0,0.0,13,0.0473615452647,0.0447323806584
248,NOAOOA,4.98074214308e-05,3.36885096473e-05,6.71239997859e-05,0.960394462171,0.0,0.00649302236616,0.00439399487367,1.80987634133e-14,4.42792013996e-10,16,0.0498990640044,-0.00856388173997
249,SC4H9O,0.000653277769132,9.81015060766e-05,0.00124970471093,0.878598535758,0.0,0.00858789334601,0.00878798974735,1.84231680303e-18,3.47245557411e-10,,0.0686132907867,0.0208459980786
250,CO2H3CHO,0.000463670623247,0.000300830789204,0.000638609774437,0.957677839773,0.0,0.0112169400402,0.0252654705236,3.79037178583e-14,5.89337629435e-09,0,0.0314863994718,0.031958013773
251,IEAPAN,0.000408120567107,0.000405233466681,0.000411222184724,0.70960999549,0.0,0.0102026223552,0.0,9.55330735943e-14,2.00035057412e-17,84,0.0628514140844,0.0364015959203
252,NC4H9O2,0.000816890605672,0.000824594849192,0.000808613921838,0.962904900927,2.658332641e-18,0.0406215255609,0.374221896741,1.37668852265e-14,0.0,49,0.0506465807557,0.0332718417048
253,HO14CO2C4,4.49750885647e-05,2.92451658543e-05,6.18737752001e-05,0.961296431327,0.0,0.0090408519464,0.0380812889052,6.96491917386e-19,1.87327271307e-10,,0.034692324698,0.0394955091178
254,MGLYOX,0.0772071737112,0.0869942162952,0.066692934782,0.961205419098,4.13553334114e-19,0.197043142163,0.093738557305,1.1016140382e-05,3.61031411316e-07,16,0.0279936622828,0.0213565789163
255,MVKOHAOOH,2.98293091045e-05,2.88024747313e-05,3.09324392737e-05,0.952118062775,3.56871728821e-21,0.00637109218458,0.0,0.0,0.0,67,0.0459455959499,0.00824273284525
256,MEKAOH,7.67732301299e-05,9.05312544677e-05,6.19929577607e-05,0.967817316964,1.08065188645e-20,0.0117732804151,0.0600512632735,1.8441605064e-15,1.18475200347e-10,20,0.0676200613379,0.00594175141305
257,NPROPOL,6.86422639196e-05,3.867761541e-05,0.000100833344234,0.954827353745,0.0,0.00607943225806,0.188941779568,6.91376155873e-18,1.10264982542e-12,57,0.0483250319958,-0.00837777834386
258,MVKOHAO2,8.94868961281e-05,2.88094568034e-05,0.000154672787494,0.966209884695,0.0,0.00600604253057,0.0146466495789,2.93754985125e-11,0.0,67,0.0422360301018,0.00861621554941
259,INANCOPAN,6.0645190559e-05,2.9754605424e-05,9.3831006395e-05,0.947858635066,0.0,0.0069396664176,0.000732332478945,1.14292473175e-17,7.89270937232e-15,7,0.0276023540646,0.022872697562
260,HC4CCHO,0.0170946400101,0.0183312554807,0.0157661415991,0.962901305169,0.0,0.0122166437555,0.0677407543025,2.04378553065e-15,5.89931377513e-09,119,0.0382594875991,0.0410520322621
261,HOCHOCOOH,1.49121821626e-05,0.0,3.09323685332e-05,0.959495840607,0.0,0.00534980099652,0.0,5.99568949978e-19,0.0,,0.0462165288627,0.0121818799525
262,INB1OH,8.13858761729e-05,7.90168899372e-05,8.39308827045e-05,0.937897085584,9.67141981329e-24,0.00576610844463,0.0183083119736,2.39827579991e-18,6.78316960011e-15,,0.0690978318453,0.00757414288819
263,INAO2,0.000596513440488,0.000232352077701,0.000987732702513,0.827386414498,0.0,0.00830430034916,0.013181984621,0.0,0.0,19,0.0568883195519,0.043085873127
264,HO14CO3C5,4.4875393711e-05,2.9056865779e-05,6.18692691088e-05,0.957792460124,5.31097006354e-21,0.00790245940296,0.0505309410472,6.96491917386e-19,3.25907668841e-11,34,0.0473631098866,0.0447265394032
265,DIEKAOH,4.49946318313e-05,2.92778031481e-05,6.18792515278e-05,0.957348931626,2.10159264069e-21,0.00661029799153,0.0128158183815,5.2119776762e-18,3.2600988099e-11,2,0.0613205209374,0.0220740549266
266,ISOPDO,0.0501108372738,0.00029911558482,0.103623666999,0.852392475298,0.0,0.00559330786421,0.0168436470157,6.92915342983e-15,0.000876478794895,6,0.0508415624499,0.00394203327596
267,HO1C3O2,0.000226213275581,0.000201431531627,0.000252836351427,0.967723029247,0.0,0.0405250523751,0.239106554376,2.21246000331e-14,1.42976572763e-15,21,0.0624556019902,0.0354217998683
268,HCOC5,0.000329274068913,0.000547686487139,9.46331821871e-05,0.971493821615,0.0,0.00662491542482,0.0109849871842,1.00137254504e-13,5.30987755052e-07,1,0.0674218684435,0.0374750867486
269,CH3COCO3,7.02538904848e-05,3.97285287465e-05,0.000103047346114,0.959595693687,0.0,0.0168776957071,0.0135481508605,2.39827579991e-18,1.24085924767e-10,2,0.0718196332455,0.0374435409904
270,C2H5CHO,0.0019205018672,0.00113696313598,0.00276225905376,0.964081997353,0.0,0.0643431470343,0.440131819846,8.83182149304e-11,6.34001810548e-10,9,0.0404401272535,0.0367579683661
271,INDHCO3H,3.38325003752e-05,3.63092901971e-05,3.11716802406e-05,0.9361388414,3.39507599324e-21,0.00925959711333,0.0,1.68321758306e-15,2.15015988541e-11,,0.0450055785477,0.00526389246807
272,MGLYOO,8.8348189293e-05,9.97195115616e-05,7.613195561e-05,0.953484588596,1.5519562809e-20,0.00705079808056,0.000732332478945,5.72622992025e-13,9.46578930486e-10,16,0.0521051511168,0.020152900368
273,MMALNBCO2H,4.75902023703e-05,3.2596048931e-05,6.36984506434e-05,0.97766174094,4.49540911271e-22,0.00685470941665,0.0040278286342,2.9542347968e-18,2.2308785958e-10,0,0.0510973967612,0.00995622109622
274,CO23C4CO3,7.47093373195e-05,5.76746743133e-05,9.30097089985e-05,0.963473006251,1.30267159454e-19,0.0142379070202,0.00988648846576,1.88991502175e-14,4.42528896706e-19,99,0.0705750659108,0.0217009726912
275,ISOPDNO3,0.0054335454083,0.00744944518769,0.00326786034503,0.61971194136,0.0,0.00977812250603,0.0128158183815,1.08732883207e-17,1.37445302833e-05,1,0.0521836653352,0.028486918658
