"","Flux","FluxIn","FluxOut","Closeness","EigenCentrality","PageRank","Betweenness","Authorities","Hubs"
"C4M2AL2OH",8.22376960343248e-11,7.96244396521308e-11,8.49056628691149e-11,0.999999995437534,0,0.00164988794532586,0.00670820561780815,1.43702728889455e-18,1.00678516115853e-18
"PENTACID",2.20635111497835e-05,9.05808561406855e-06,3.53412148753129e-05,0.955525484323134,0,0.00221940675224596,0,1.75439519648257e-18,1.42150510389173e-18
"HO1C3NO3",7.00106777550622e-07,7.1015511038202e-07,6.89848075449379e-07,0.999129471174315,0,0.0016601402460291,0.000427114215366062,5.22129667481207e-18,7.55088870868898e-19
"NC526O",2.64166563121387e-07,8.60470255147624e-09,5.2507880000851e-07,0.999908892134443,0,0.00193455749301367,0.0026213088119525,6.29906714148299e-18,6.1094949311629e-10
"ALLYLOH",1.35181456172766e-10,1.33809173185843e-10,1.36582468917632e-10,0.999999988320386,0,0.00166440046962077,0.00135671574292749,3.14953357074149e-18,2.59131391749382e-18
"MACRNB",1.13739321145047e-08,7.50333382849112e-09,1.53255642345839e-08,0.999988212090263,0,0.00498825785400055,0.109617607155419,1.08018501718478e-17,3.59809907865235e-18
"IECCHO",3.81827634787661e-09,3.76044470797076e-09,3.8773187358802e-09,0.999999942255669,0,0.00235371149488753,0.00157446024487882,5.58055349703571e-18,2.84301020778345e-18
"HOCH2CO3",0.00300058611310218,0.00371195734562105,0.00227432179838894,0.999999992465183,3.35389710203108e-14,0.137399056284115,0.0255849789792808,3.66611947217677e-09,2.04979177912422e-06
"C53OH2OOH",4.8190627940695e-07,4.77341671786403e-07,4.86566450459599e-07,0.999974861900655,0,0.00387815824184803,0,5.58055349703571e-18,2.84301020778345e-18
"MC3CODBPAN",1.55962462685258e-07,1.28937383140109e-07,1.83553332232275e-07,0.999966489421221,0,0.00569873101403295,0,8.01157342332993e-18,2.23615000836827e-10
"HMVKNO3",4.79496248786393e-11,4.43653853006914e-11,5.16089031595858e-11,0.999999999895281,0,0.00679629954314354,0.00144046362829339,1.08018501718478e-17,7.2705491719022e-18
"INB1NBPAN",1.64149626213017e-11,1.55606108481509e-11,1.72872008798751e-11,0.999999998067237,0,0.00667559438754077,0.00239518952146458,5.58055349703571e-18,2.84301020778345e-18
"CH2OOG",4.61835144389822e-07,5.97516145039463e-07,3.23313561773245e-07,0.999873946647015,3.60323962530518e-17,0.0026373823644798,0.00656583421268613,7.24123093787303e-16,2.37683029920352e-15
"CH2OOE",3.15984910427581e-06,2.06773584616801e-06,4.27482656011196e-06,0.998298722616421,0,0.00165212519845908,0,6.31359866039135e-14,3.21089862541543e-14
"A2PAN",4.58010355681926e-13,6.10015870166723e-13,3.02822493475246e-13,0.99999999898493,0,0.00538594122938354,0,2.79027674851786e-18,1.42150510389173e-18
"CH2OOC",2.96861854700964e-09,2.93818067480648e-09,2.99969365854975e-09,0.999999980607271,0,0.00192523930472703,5.86235197561262e-05,8.01157342332993e-18,6.18539079900706e-17
"CH2OOB",0.000239093164430613,0.000295802114777895,0.000181196970320763,0.999999998540852,1.85167942117842e-16,0.00291351850455532,0,1.27628921069137e-09,2.64554324949518e-12
"CH2OOA",8.55289442099944e-08,1.12869330739679e-07,5.7616166493825e-08,0.9999978448029,0,0.00170313883012613,0.000267993233170862,1.89967469759317e-16,3.64579344392893e-16
"CONM2CHO",4.67111659990014e-10,3.41809222587298e-10,5.95037396472152e-10,0.999999881089892,0,0.00547128980607013,0.0846942364705291,1.08018501718478e-17,1.0942999265152e-17
"CH3O",0.0425792160327215,0.010063553488025,0.0757756179899018,0.997410437548183,0.0117833020404259,0.00376950104330042,0.00128134264609819,0.00787118618363477,0.0006530902194177
"NISOPNO3",1.83885641111393e-07,1.26499728939786e-07,2.42472969741387e-07,0.992822141513292,0,0.00164935694513014,0.000209369713414736,3.14953357074149e-18,0
"CO23C4CO3H",3.29829636191419e-07,3.73729082466906e-07,2.85011122582616e-07,0.999946457137621,0,0.00868203860800421,0,3.14953357074149e-18,7.55088870868898e-19
"IPRHOCO3H",6.08846726558374e-09,6.13183317113409e-09,6.04419346276924e-09,0.999998897183819,0,0.00510737761236029,0,5.22129667481207e-18,7.55088870868898e-19
"INB1NBCHO",4.01307510953129e-11,3.66575271256254e-11,4.36766895742405e-11,0.999999991170189,0,0.00241519334759787,0.0101669932834196,5.58055349703571e-18,4.67923525440838e-18
"COHM2CO3H",5.60132482812523e-08,5.44804561787209e-08,5.75781305186197e-08,0.999999585040574,0,0.00469918172164625,0.0276786761134281,2.15554093334183e-18,8.23040797932344e-17
"MVKOHAOH",3.26892137072733e-09,3.38836043014226e-10,6.26035019903105e-09,0.9999999644623,0,0.00354328569932091,0.00191782657487898,2.15554093334183e-18,1.5101777417378e-18
"IECCO3",6.86169623600202e-09,7.85916638590688e-09,5.84334331174549e-09,0.999998945720368,0,0.0107993328183462,0.000184245347804968,6.29906714148299e-18,1.5101777417378e-18
"HO1C5O",3.82707152652509e-06,2.20966357090281e-07,7.50867317126688e-06,0.998960403540095,0,0.00168504484444156,0.00347553724268462,3.50879039296513e-18,2.84301020778345e-18
"C5PACALD2",5.41681188026296e-07,1.26233002567821e-07,9.6582708811069e-07,0.999994349161719,0,0.00399095439452243,0.00210207192268395,1.56638900244362e-17,5.68538178591675e-15
"DIEKBOOH",0.000422709660158278,0.000420164475768028,0.000425308129863693,0.996280300848141,0,0.00552914833963841,0,7.65231660110629e-18,2.84301020778345e-18
"C5PACALD1",2.30954813923043e-07,6.63537191118993e-08,3.99001954233703e-07,0.999985822377605,0,0.00290472772474991,0.00107197293268345,1.15203638162951e-17,1.53016734626914e-13
"CH3OOH",0.359535928352353,0.370830223368711,0.348005178927499,0.123443908358046,0.565678361027188,0.0513686550638792,0,0.622303234497548,0.00201663565105858
"PECOOH",0.00106467005174912,0.00105481267321703,0.00107473380178177,0.987822017620056,0,0.00343341820072085,0,3.14953357074149e-18,2.59131391749382e-18
"BUT2OLO",1.03708965073224e-05,1.09024410847418e-05,9.82822365155888e-06,0.999758149676327,0,0.00729080895704653,0.00808167093780882,7.01758078593027e-18,3.42582848069041e-13
"MEKCO2",0.000857867089353542,0.000729408573813317,0.00098901497880018,0.996872147953012,0,0.0122796226588,0.00975662864512671,2.83911219757072e-11,5.42367126610624e-16
"HCOCO",0.00276102011027461,0.00329264853620007,0.0022182616505746,0.990972107975127,2.89307725685538e-12,0.0854808867322341,0,1.00848762372169e-08,4.54544354626267e-11
"CO2C4CO2H",4.04167737502717e-06,1.72344904202406e-06,6.40843953049947e-06,0.991497314195733,0,0.00233840018215538,0,1.75439519648257e-18,3.63097809897653e-17
"HOCO3C4OOH",0.000147082162499746,0.000150221466667229,0.000143877134680726,0.992999474328907,0,0.00449314886199257,0,5.58055349703571e-18,2.84301020778345e-18
"PROPGLY",1.03871645650594e-05,1.02727481535346e-05,1.05039763686712e-05,0.997895993481345,0,0.0017279719310936,0.00260455923487932,1.43702728889455e-18,4.67923525440838e-18
"ISOP34O2",1.37730707449249e-07,2.04165369637757e-07,6.99051865370541e-08,0.999999886045976,0,0.00164816413254046,0.000519236889268546,6.23816248418578e-15,1.5101777417378e-18
"CO24C53OOH",0.00224605983417302,0.00233291448455721,0.00215738681752941,0.979848209926242,0,0.0282797122580805,0,8.01157342332993e-18,2.82784802756708e-11
"CO23C4CHO",7.78093786737602e-07,7.23044392540072e-07,8.34295680663905e-07,0.999995534267671,0,0.0049905245765897,0.0149824966919585,2.15554093334183e-18,1.72323885903304e-13
"NC4CHO",0.00113101255226594,0.000872292321730087,0.00139514928192712,0.992513839455277,0,0.00796562615683693,0.00439676398170946,1.71009173133308e-17,1.53340726511255e-12
"NC4CO2H",4.17252177630731e-05,1.33193151042208e-05,7.07258189755987e-05,0.956395753354974,0,0.00170357638981201,0,1.97236384033061e-17,8.75331071040019e-13
"HO2C4CO3H",4.06397460541879e-05,4.03604456816268e-05,4.09248937863488e-05,0.998827784075979,0,0.00603608276029523,0,3.14953357074149e-18,0
"HMVKNGLYOX",2.74220456296041e-11,3.80001991198119e-11,1.66224306827155e-11,0.999999989326402,0,0.00599034276951225,0,1.07777046667092e-18,2.59131391749382e-18
"HMVKAO",1.14337047146644e-06,1.05095998241096e-07,2.20338198769157e-06,0.999997712179832,0,0.00368985069778378,1.67495770731789e-05,8.01157342332993e-18,9.49519369335441e-09
"C57NO3CO3H",1.99551450377379e-11,1.98000988071206e-11,2.01134372757154e-11,0.999999990198784,0,0.00312331442526429,3.34991541463578e-05,5.58055349703571e-18,0
"C526O2",1.47777405976726e-08,9.81893611376374e-09,1.98403613161841e-08,0.999999999824545,0,0.00191385095097432,0.000343366330000167,6.29906714148299e-18,2.43891883896228e-16
"CH3CHOHCHO",0.00013267537957826,0.000126971365228662,0.000138498811681435,0.999476044980156,0,0.0104781196893509,0.0434400281392895,1.53046332022126e-17,2.91208943714569e-13
"MEKAO2",0.00267397677969737,0.00270717068515088,0.00264008793531512,0.998988208615001,0,0.00849875686164774,0.0047652546773194,4.55908025985447e-12,1.56222345195604e-17
"HOCH2CO2H",0.000203408723346603,0.000100138619988587,0.000308840862597029,0.999363509976997,4.94507945824051e-18,0.00788751926763691,0,3.43420301134173e-10,2.66181856471976e-06
"IEC2OOH",1.5151551424974e-07,2.73345417824735e-07,2.71350116559304e-08,0.99999997633549,0,0.00875900092921639,0.00515049495000251,2.15554093334183e-18,3.21013335854475e-16
"C47CO3",2.29573772834682e-10,2.67095116840691e-10,1.9126689177744e-10,0.999999924945339,0,0.00773508994723538,0.00599634859219805,2.15554093334183e-18,1.5101777417378e-18
"HO1C4O2",0.000187800424335457,0.000200615604384866,0.00017471694902601,0.996601293831621,0,0.00357846157408113,0.00345041287707485,1.08018501718478e-17,3.59809907865235e-18
"HNC524CO",2.84302219386392e-13,1.87599961649497e-13,3.83029010316396e-13,0.999999999891887,0,0.00305975387353115,0.00902802204244343,8.01157342332993e-18,1.25848145144816e-18
"MGLOO",4.22805675144911e-07,4.19839333062403e-07,4.25834119789953e-07,0.999793920549824,0,0.0020689141540559,8.37478853658945e-06,2.17435726663671e-15,1.06576561591332e-15
"PXYFUOH",1.32854823484927e-10,1.32573831216395e-10,1.33141698534151e-10,0.999971132513842,0,0.00165404974937495,0.00160795939902517,1.75439519648257e-18,0
"BUTACID",0.000112205181257032,6.2907544583649e-05,0.000162534900366986,0.816978979608063,0,0.00244089143431436,0,2.79027674851786e-18,1.42150510389173e-18
"INDHPCO3",6.69308730802898e-10,7.80067023380707e-10,5.56231631560347e-10,0.999999905047958,0,0.0159248342939347,0.00149908714804951,6.29906714148299e-18,5.18262783498764e-18
"C23O3CCO3",3.39209705724807e-08,4.12897552318133e-08,2.63979149634845e-08,0.99999611831341,0,0.0220058715393189,0.00250406177244025,1.08018501718478e-17,1.0942999265152e-17
"INDOH",2.65398715361106e-12,2.63255656826231e-12,2.67586640409341e-12,0.9999999922809,0,0.00166295157192365,0.000242868867561094,2.79027674851786e-18,1.42150510389173e-18
"NC4H9OOH",0.00203874304416507,0.00203235180399106,0.0020452680896729,0.964368678522974,0,0.00704561490694536,0,5.58055349703571e-18,1.00678516115853e-18
"C524OH",4.99990509912067e-10,4.20727946257752e-10,5.80912493882355e-10,0.999999323644725,0,0.00168074504074336,0,3.82615830055315e-18,5.03392580579265e-19
"C58NO3CO2H",8.90353599781477e-11,4.35723085210205e-11,1.35450213997997e-10,0.999999809549245,0,0.00221692958964537,0.00522586804683182,2.79027674851786e-18,1.42150510389173e-18
"C524O2",4.824621750813e-08,6.17423439415285e-08,3.44675396991768e-08,0.999999878449955,0,0.003116744066339,0.00640671323049093,1.15203638162951e-17,7.48444892600723e-11
"NOAOOA",0.000232978671290415,0.000230589891872064,0.000235417461570317,0.937851199873764,0,0.00279023183084751,5.02487312195367e-05,5.97745544438998e-16,1.39737903292072e-12
"SC4H9O",0.000793210044454496,0.000100703175224177,0.00150021505649992,0.941008025290665,0,0.00167785287867545,0.00164983334170812,5.93981031925935e-18,2.45094120019005e-12
"INB1NACO2H",2.47208046874845e-12,1.43719221968606e-12,3.5286348677066e-12,0.999999995430477,0,0.00211244670334056,0,2.79027674851786e-18,1.42150510389173e-18
"CO2H3CHO",3.00817552893976e-06,2.84447460761824e-06,3.17530364996389e-06,0.999999993889518,0,0.0293220032347006,0.0358022209939199,1.71009173133308e-17,1.27577600908484e-15
"IEAPAN",2.86507996623598e-08,2.73729312591681e-08,2.99554211844468e-08,0.999997380758607,0,0.0087088094183903,0.00242031388707435,3.50879039296513e-18,5.05848614200315e-17
"IEB4CHO",8.21567668845763e-08,8.13164547933448e-08,8.30146715301191e-08,0.999892936679159,0,0.00183721543203365,0.000745356179756461,2.79027674851786e-18,5.03392580579265e-19
"MMALNHYOOH",1.36226590955433e-07,1.38947152192117e-07,1.33449072759765e-07,0.99995889176586,0,0.019219605002872,0,3.14953357074149e-18,2.59131391749382e-18
"NC4H9O2",0.00214024021862556,0.00215121790621131,0.00212903270504172,0.993249722005188,0,0.00651612968783999,0.01193407366464,2.46694560851658e-17,1.56222345195604e-17
"HO14CO2C4",8.97148929696816e-07,9.38061629497135e-07,8.55379692306745e-07,0.999991795007974,0,0.00166549846063165,0.000418739426829473,5.58055349703571e-18,3.03863859071573e-17
"MGLYOX",0.00559155296936925,0.00748099249768031,0.00366255662893241,0.99999999937847,4.74966835079612e-12,0.185863250113809,0.050324104316366,5.62942554525046e-09,3.26892545281951e-09
"MVKOHAOOH",6.66850323828266e-09,6.5993864832698e-09,6.73906700361357e-09,0.999999526480756,0,0.00322573740069768,0,3.14953357074149e-18,7.55088870868898e-19
"MEKAOH",1.82650848632399e-05,1.85987038236387e-05,1.79244813434835e-05,0.999928188425717,0,0.00849641687761261,0.00671658040634474,1.15203638162951e-17,2.73153594527396e-13
"HMACO3H",4.12210202348471e-09,2.89256235661069e-09,5.37738301146216e-09,0.999999969854889,0,0.00184133364255568,0.00128134264609819,6.29906714148299e-18,2.03561746396488e-13
"MVKOHAO2",8.27648697001031e-09,9.37222989498155e-09,7.15780385755396e-09,0.999999865144932,0,0.00197227688895279,0.000334991541463578,6.29906714148299e-18,1.5101777417378e-18
"INANCOPAN",7.6274373610672e-13,1.72837794555442e-13,1.36499979426781e-12,0.999999999739572,0,0.00685528951730977,0,1.07777046667092e-18,2.59131391749382e-18
"HC4CCHO",3.54602295811646e-08,3.45736603831227e-08,3.63653597602159e-08,0.999999992806276,0,0.0033010486016484,0.0125705575934208,1.24532612521342e-18,8.27331213592162e-17
"INAHCO2H",2.68128191288869e-14,1.22353710851222e-14,4.16954568148182e-14,0.999999999915482,0,0.00191066458976627,0,2.79027674851786e-18,1.42150510389173e-18
"C531O",1.30282496278322e-11,1.00790237205273e-12,2.53002517320251e-11,0.999999987437226,0,0.00191717010246531,0.00135671574292749,5.58055349703571e-18,1.09030541378609e-13
"HOCHOCOOH",1.24596378426446e-11,1.2332073815708e-11,1.2589872516708e-11,0.999999999531074,0,0.00184109168334665,0,1.07777046667092e-18,2.59131391749382e-18
"INB1OH",3.08392680056504e-11,3.05413081319939e-11,3.11434658893447e-11,0.999999983204884,0,0.00167858061418855,0.000510862100731956,5.58055349703571e-18,2.84301020778345e-18
"INAO2",1.16511072729675e-10,1.38616513613752e-10,9.39428381129024e-11,0.999999998993567,0,0.00412535921734548,0.0118000770480545,1.08018501718478e-17,1.0942999265152e-17
"HO14CO3C5",6.60435588899913e-07,6.74149874853201e-07,6.46434184240383e-07,0.999994073105254,0,0.00167841232998681,0.000443863792439241,3.50879039296513e-18,2.85501608605324e-17
"NC524OH",1.89537074123251e-13,1.87587459455643e-13,1.91527505413974e-13,0.999999999651952,0,0.00166120435249274,0.00783880207024773,2.79027674851786e-18,1.42150510389173e-18
"ISOPDO",9.53628619861451e-07,7.07314202791181e-08,1.85500992445321e-06,0.999986638982733,0,0.00167774547730248,0,1.77536891134894e-16,7.9939225256055e-09
"HO1C3O2",0.000304985364464669,0.000266461221381482,0.000344316038938469,0.99881585329741,0,0.00693363553776486,0.0179387970453746,1.42968409746724e-15,1.7710155856475e-17
"C57NO3",2.4858797687873e-10,2.15199633716877e-10,2.82675329666378e-10,0.99999991935445,0,0.00309959178457351,0.00583722761000285,6.29906714148299e-18,1.5101777417378e-18
"PACLOOA",4.4166414029526e-07,4.3713566479836e-07,4.46287422771565e-07,0.999424055378385,0,0.00213519104348035,0,3.82615830055315e-18,2.97977853072952e-15
"C525O",3.17090965747146e-09,3.78092607084987e-10,6.02219639567197e-09,0.999996126829493,0,0.00186095513766568,0.00514212016146592,5.58055349703571e-18,1.93690356274078e-17
"C2H5CHO",0.00574998576953456,0.00572310693153386,0.00577742733586238,0.999997135506836,0,0.0194806052311882,0.0375609265866037,1.37802662523057e-14,2.71040541094755e-12
"MMALNACO2H",1.87469426189145e-10,1.40545310629605e-10,2.35375932767581e-10,0.999999903860367,0,0.00392568263467105,0.00655745942414954,8.01157342332993e-18,4.93093154469801e-18
"MGLYOO",5.69352218675202e-08,5.68432157338514e-08,5.70291542175561e-08,0.999940584560154,0,0.00196554079677203,8.37478853658945e-06,3.14953357074149e-18,3.80853673522228e-16
"MMALNBCO2H",1.339490310587e-11,1.12880909601091e-11,1.55458229200615e-11,0.999999998553482,0,0.00356240511122255,0.00148233757097633,8.01157342332993e-18,3.09470649807309e-18
"CO23C4CO3",1.00355050136485e-06,1.1831331517377e-06,8.20208155560939e-07,0.999858045950955,0,0.0177898080855538,0.00173358122707402,1.04425933496241e-17,5.18262783498764e-18
"ISOPDNO3",6.00807749641666e-10,5.11760758159119e-10,6.91719005663862e-10,0.999999990302519,0,0.00164793264415404,0.00390265145805068,1.04425933496241e-17,6.56465555945828e-14
"C51NO3",1.73195942405224e-07,1.91514579328414e-07,1.54493791287314e-07,0.999465425107721,0,0.00167865662518258,0.000175870559268378,1.07777046667092e-18,4.42753896411874e-18
"GAOO",4.90039578617664e-07,4.86613038679483e-07,4.93537855700403e-07,0.99976158189809,0,0.00189314277433242,0.00144046362829339,3.14953357074149e-18,2.22938319512485e-16
"NC41OO",4.30578799366832e-12,4.29890515727558e-12,4.31281492732483e-12,0.999999994412029,0,0.0019376934496078,5.02487312195367e-05,2.79027674851786e-18,1.42150510389173e-18
"BUT2OLNO3",8.64564775121648e-09,1.01080388923525e-08,7.15264037137185e-09,0.999749040977128,0,0.00165305369326377,0,2.79027674851786e-18,2.33961762720419e-18
"MACRNBCO3",1.30614952022348e-06,1.26296643674606e-06,1.35023667344992e-06,0.999969045080907,0,0.0254394596923411,0.0776677888883306,1.11611069940714e-17,6.07727718143146e-17
"HIEB2O2",3.25287818244042e-09,3.44659371801029e-09,3.05510706904889e-09,0.999999891942366,0,0.00258770916052377,0.00176708038122037,1.07777046667092e-18,2.59131391749382e-18
"HO13C4O2",7.57193416843227e-06,7.8128111086806e-06,7.32601429152041e-06,0.999912531554818,0,0.00331271250312262,0.00354253555097734,1.49453763799889e-17,0
"HMGLOO",8.73076205845466e-10,8.66950358942761e-10,8.79330301877826e-10,0.999999574468534,0,0.00195950171498715,5.86235197561262e-05,3.14953357074149e-18,2.59131391749382e-18
"C23O3CPAN",1.39764016330097e-08,1.36103486868324e-08,1.43501181679937e-08,0.999999259866964,0,0.0114936327038129,0.00287255246805018,7.65231660110629e-18,1.56965855341579e-17
"CH3COCO2H",2.45564421865996e-07,2.60750348349893e-07,2.30060566794348e-07,0.999999999746712,0,0.00434180221106987,2.51243656097684e-05,1.04425933496241e-17,4.05069083013107e-13
"IEPOXB",1.49368125179626e-06,1.47825141989519e-06,1.50943411862514e-06,0.999785999608355,0,0.00405316068388871,0.00144046362829339,6.65832396370663e-18,7.2705491719022e-18
"C57O2",8.12965826507368e-07,5.5284154976073e-07,1.07853599712383e-06,0.999999824365981,0,0.00337961810226409,0.0024621878297573,1.11611069940714e-17,1.26132071905423e-14
"HMVKAOOH",2.80272801758138e-06,2.77367264867559e-06,2.83239168209644e-06,0.99998710680547,0,0.0044547066613316,0,1.07777046667092e-18,2.59131391749382e-18
"CO2C54O",4.04974701167916e-05,1.18234353386554e-05,6.97718169925692e-05,0.99609847285493,0,0.00179032542948972,0.0021439458653669,1.17958428092474e-17,4.67923525440838e-18
"NC4OO",1.34507005232245e-12,1.34286432698553e-12,1.34732195614852e-12,0.999999998258203,0,0.00190219271655065,9.2122673902484e-05,2.79027674851786e-18,0
"DNC524CO",3.98567078859476e-13,6.83169531082323e-13,1.08006264082851e-13,0.999999999930584,0,0.00309339067171518,0.00131484180024454,1.07777046667092e-18,7.55088870868898e-19
"HO3C4NO3",8.99708556409273e-11,9.6062956431601e-11,8.37512122203801e-11,0.999998511371566,0,0.00165036129764143,0.00392777582366045,7.18513644447277e-19,2.33961762720419e-18
"DIEKAO",3.33486913445651e-05,6.35984227747813e-06,6.09025719017006e-05,0.994043190071681,0,0.00171217027573925,0,5.58055349703571e-18,1.96291628044319e-13
"OCCOHCOH",1.03948447931668e-12,1.02878496948074e-12,1.05040799129403e-12,0.999999999729415,0,0.00169102763509353,0.00104684856707368,1.07777046667092e-18,2.59131391749382e-18
"C51O2",3.43975849608151e-05,3.54823977641509e-05,3.32900608001639e-05,0.999716230255544,0,0.00619477452291259,0.00135671574292749,3.38140420614999e-16,3.59809907865235e-18
"PE2ENEBO",3.73127635038489e-08,5.9680944413461e-09,6.93136563653524e-08,0.99997731987488,0,0.00167979988026734,0.00136509053146408,3.50879039296513e-18,2.23190015802774e-16
"HIEB1O",9.81338772693119e-10,3.29822536483473e-11,1.94954983595061e-09,0.999999733273864,0,0.00186549943370135,1.67495770731789e-05,5.58055349703571e-18,2.84301020778345e-18
"C2OHOCOOH",1.53811541663895e-13,3.01799894241689e-13,2.72494361594388e-15,0.999999999771161,0,0.0034971766496044,0.00443026313585582,2.79027674851786e-18,1.42150510389173e-18
"INB1HPCO3H",4.70291459703409e-10,4.65985508718425e-10,4.74687558952776e-10,0.999999992463675,0,0.00460082797004906,0,3.14953357074149e-18,7.55088870868898e-19
"HOC3H6CO2H",1.34843842780406e-05,5.65922612284733e-06,2.14733678991254e-05,0.974640639965654,0,0.00238562282092277,0,2.79027674851786e-18,1.42150510389173e-18
"PPACLOOA",8.07345629624021e-08,7.99067744672462e-08,8.15796818211353e-08,0.999880507529858,0,0.00215254411496966,0,2.79027674851786e-18,2.33961762720419e-18
"C510OOH",0.00165892994061489,0.00165207637895166,0.00166592698665381,0.806057391284887,0,0.0136926669233159,0,1.07777046667092e-18,2.59131391749382e-18
"MPRKAOH",1.159563068391e-06,1.15420447573003e-06,1.16503384714736e-06,0.999984472560987,0,0.00601937939474447,0.00423764299951426,1.08018501718478e-17,2.18693659542882e-14
"C5H8",0.000332877679230325,0,0.00067272439854946,0.999757670001429,0,0.00164773017391232,0,2.16037003436956e-17,1.81943905652772e-08
"C3PAN2",5.67237420114684e-08,4.72105484150366e-08,6.64361013425911e-08,0.99997546358335,0,0.00461791998648251,0.00256268529219637,5.58055349703571e-18,5.39020723822261e-16
"C3PAN1",0.000302122835642347,0.000271965877946999,0.000332911151521942,0.930513287365463,0,0.0236985273319156,0,9.72407970517687e-18,1.43764586366445e-12
"OCCOHCO2",5.67656045879943e-11,5.22845922803526e-11,6.13404301981158e-11,0.999999999966996,0,0.00308430096940844,0.00202669882585465,2.15554093334183e-18,5.18262783498764e-18
"C51OH",9.8610002460956e-08,9.76613451786889e-08,9.95785205841362e-08,0.999587932145332,0,0.00166350087316273,0,2.79027674851786e-18,5.03392580579265e-19
"C59O2",3.71267960637117e-07,3.94038931091998e-07,3.48020263096395e-07,0.999993535062123,0,0.00820323718763638,0.00295630035341608,6.29906714148299e-18,1.5101777417378e-18
"ACETOL",0.0016558973060607,0.00165347320854945,0.00165837215384386,0.999999999863992,4.1653670840768e-14,0.0347047693500839,0.00330804147195283,9.57906578856763e-15,3.23213025657912e-07
"INB1HPCO2H",1.47891442377424e-10,6.19422688892424e-11,2.35640025297396e-10,0.999999728166585,0,0.0020402779555968,0,2.79027674851786e-18,0
"VGLYOX",2.09165423751732e-07,3.04345972177142e-07,1.11992200241632e-07,0.999976830484382,0,0.00408694649346291,0,5.58055349703571e-18,1.36348576975685e-15
"IPROPOLO2",0.000152228201230163,0.000160025677152207,0.000144267479390225,0.999996464274973,0,0.00691401008877401,0.0692511264090582,5.34979648640467e-10,7.19619815730471e-18
"CONM2PAN",2.4754666199757e-10,2.28093494213902e-10,2.67407096217522e-10,0.99999995485923,0,0.00573854186657232,0.00811517009195518,8.01157342332993e-18,1.25848145144816e-18
"CH3CO3",0.258962353371186,0.299302632353062,0.2177775208522,0.99999999870699,2.52686459262103e-10,1,0.0154598596385441,1.48616903544142e-06,3.17330462219702e-05
"HO13C5NO3",1.00116579029953e-11,9.9829076405328e-12,1.00410100734383e-11,0.999999950013862,0,0.0016529854403409,0.000125621828048842,1.07777046667092e-18,2.59131391749382e-18
"MACRNBCO2H",9.41780382947178e-08,5.93998292543454e-08,1.2968435482965e-07,0.999942221557527,0,0.00261891192388399,0.0247307505485487,3.14953357074149e-18,3.38071397101175e-17
"INB1HPPAN",8.53655094145792e-10,7.21779092495961e-10,9.88292017298004e-10,0.999999675180724,0,0.00622187294759359,0,7.65231660110629e-18,1.01879103942831e-17
"CO23C54OOH",0.000239527163703821,0.000237554427779351,0.000241541200311995,0.831333546685431,0,0.00775881034493887,0,1.07777046667092e-18,3.19709146634926e-17
"NBUTOLBOOH",3.13484853389592e-06,3.11518979821088e-06,3.15491883973311e-06,0.999955453210608,0,0.00372269252213653,0,5.58055349703571e-18,2.84301020778345e-18
"DIEKBO2",0.000447447607822232,0.000452864129688767,0.000441917687069604,0.997464017858172,0,0.00470430157188856,0.00559435874244175,1.08018501718478e-17,3.59809907865235e-18
"C57OH",2.26647879526952e-11,2.24330535665363e-11,2.29013738693947e-11,0.999999794926874,0,0.00164779117515875,0.000167495770731789,2.79027674851786e-18,1.42150510389173e-18
"HO13C3CO3H",3.5734796782405e-06,3.55302960948273e-06,3.59435788429279e-06,0.999965012020008,0,0.00865670223892319,0,3.14953357074149e-18,2.59131391749382e-18
"HO13C4OH",5.31288226857592e-08,5.29538369264337e-08,5.33074719012063e-08,0.999854048634653,0,0.00166850946617858,0,2.79027674851786e-18,5.03392580579265e-19
"BUTALNO3",1.10426401743097e-06,1.10692828817735e-06,1.1015439682086e-06,0.999006236673836,0,0.00165982187118546,0,5.22129667481207e-18,7.55088870868898e-19
"MMALNBPAN",2.37322163444587e-11,2.34904451472069e-11,2.3979049200305e-11,0.999999983708204,0,0.00642457425302086,9.2122673902484e-05,5.58055349703571e-18,2.84301020778345e-18
"C3MDIALOOH",3.58177025014558e-06,3.27306120350152e-06,3.89694234870352e-06,0.999999988102626,0,0.0125624591751556,0.000720231814146693,1.11611069940714e-17,2.35972653018872e-15
"HPNC524CO",5.26659600102914e-11,3.47515896657785e-11,7.09553809300947e-11,0.999999997696481,0,0.00477748704386294,0,8.01157342332993e-18,3.09470649807309e-18
"C47CO3H",9.07134493991666e-11,7.68840970898637e-11,1.04832329413868e-10,0.999999965706282,0,0.00434596298430982,0.000100497462439073,5.58055349703571e-18,2.84301020778345e-18
"INB1CO",1.56170262375828e-09,1.44922121374202e-09,1.67653891517561e-09,0.999999971581578,0,0.00350103136656825,0.000351741118536757,0,5.18262783498764e-18
"C45OOH",1.70720926323611e-10,1.6895437080901e-10,1.72524465982745e-10,0.999999996427342,0,0.00300645899550015,0,1.07777046667092e-18,2.59131391749382e-18
"INAHPCO2H",1.42134270624632e-12,2.61438290111804e-12,2.0332533367724e-13,0.99999999970655,0,0.00232032889767813,5.02487312195367e-05,2.79027674851786e-18,1.42150510389173e-18
