"","Flux","FluxIn","FluxOut","Closeness","EigenCentrality","PageRank","Betweenness","Authorities","Hubs"
"IPROPOLPER",0.000116106724229797,0.000191992265636598,3.45827391471438e-05,0.951636676102617,0,0.0110190168622311,0,4.15820497479689e-14,3.64319694978032e-11
"HO1C4NO3",3.01839498942934e-05,2.94778514640813e-05,3.09425128145065e-05,0.935641973984525,0,0.00806155645671297,0,1.19913789995585e-18,0
"HO1C3NO3",3.01239226035641e-05,2.93627316952763e-05,3.09416714803842e-05,0.946582164149166,0,0.00964739927039371,0,1.19913789995585e-18,0
"MACRNB",8.38184525517686e-05,9.77802466741129e-05,6.88192699056914e-05,0.97698211000468,4.30561393728024e-21,0.0172098629914016,0.0201391431709996,1.77115774628844e-14,2.41022269253686e-10
"IECCHO",0.000158232793198943,0.000212295789661673,0.000100152810695765,0.975967726977611,0,0.0141197615921522,0.0150128158183815,2.39827579991171e-18,2.44011311833051e-10
"HOCH2CO3",0.103141175518567,0.116585853594189,0.0886975316496731,0.974395477793839,0,0.293706399294305,0.421457341633101,5.36489638677848e-06,0.000208365292404085
"C53OH2OOH",4.48768890816622e-05,2.90382331755262e-05,6.18923880012677e-05,0.941774481482665,1.51360117607152e-22,0.00705184139293243,0,2.95423479679503e-18,0
"HMVKNO3",0.000518561517229345,0.000652123561855759,0.000375075552289566,0.9565648508134,0,0.0169754021887413,0.0117173196631271,1.03681136886064e-08,1.33154989246306e-09
"CH2OOG",0.000126551983856436,0.000132042845093026,0.000120653140924778,0.965686597126686,0,0.00538419292738991,0.00292932991578176,2.01386168115927e-10,3.40978100402713e-10
"CH2OOE",0.000517356854305509,0.000438929064342995,0.000601611981968029,0.807814057356567,2.04721523182083e-20,0.0053602086724338,0.000732332478945441,7.16158060065979e-09,2.29988760918615e-09
"A2PAN",2.98243642020122e-05,2.87929929695638e-05,3.09323683278318e-05,0.914963337139261,2.96232816337149e-22,0.0079165628893793,0,1.19913789995585e-18,1.32438499709454e-18
"CH2OOC",0.000802613400236826,0.000760461327034174,0.000847897454659714,0.855532422264728,2.78465793340581e-20,0.00742765202905054,0.00329549615525449,2.04643046646854e-08,4.73139411309072e-09
"CH2OOB",0.00122670747804139,0.00149835323432377,0.000934877912456378,0.966266058439536,0,0.00751910057346627,0.00805565726839985,2.75418080780755e-08,3.88567988655665e-09
"CH2OOA",6.17224010066715e-05,6.02552684475083e-05,6.32985443753576e-05,0.980867282035423,1.74688392074409e-21,0.00672972384296766,0.0186744782131088,6.43544254728227e-11,2.19277133686085e-10
"CONM2CHO",0.00028701248930551,0.000373693041234853,0.000193891403372129,0.951649569858135,3.440783875353e-21,0.0150858504619657,0.015745148297327,2.62971644274657e-12,1.8844205640188e-09
"CH3O",0.107826770098611,0.0148565818072127,0.20770482463826,0.938041515009282,0.0213103379310699,0.0156831595397187,0,0.014193659065429,0.00349425013941248
"NISOPNO3",3.50951556557803e-05,3.89251268512389e-05,3.09806101334423e-05,0.932542822827881,5.63961950431883e-22,0.00646931679244556,0,1.19913789995585e-18,0
"CO23C4CO3H",2.98677219105431e-05,2.88699273914094e-05,3.09396545077866e-05,0.946030540041896,2.2616663269427e-21,0.00938540782401628,0,3.4568807793645e-18,3.19229707150768e-18
"IPRHOCO3H",4.07496636984659e-05,4.914316341876e-05,3.1732510584669e-05,0.930473415569001,7.98243477669525e-21,0.00844896105884019,0,3.4568807793645e-18,1.32438499709454e-18
"INB1NBCHO",0.000155375954437905,0.000206335595770819,0.000100629912401108,0.96559755807675,0,0.00831960941188408,0.0150128158183815,2.95423479679503e-18,3.8713728608056e-10
"COHM2CO3H",7.87807536192473e-05,6.46046030199601e-05,9.40102198464217e-05,0.978864139666705,6.33243696696741e-22,0.00961471667553375,0.00988648846576346,2.85111383061674e-15,2.67381893280334e-10
"IECCO3",0.000214076730309644,0.000116100992694914,0.000319332256246359,0.9548867704457,0,0.0185553640469401,0.0106188209447089,1.37605274239193e-14,3.42646846523917e-12
"HO1C5O",7.04944043640536e-05,8.65877403151267e-05,5.32053021756384e-05,0.946402546251538,2.1671396741857e-21,0.0234252749273661,0.134016843647016,2.39827579991171e-18,0
"DIEKBOOH",0.000115684642764555,0.00015714829325399,7.11401622046518e-05,0.936404992373677,0,0.0126982362438576,0,5.21197767620367e-18,0
"C510O",0.000215878820453557,6.01763691359828e-05,0.000383150267467424,0.855771290696604,0,0.0177579326556952,0.0131819846210179,2.39827579991171e-18,2.88527313938158e-10
"CH3OOH",0.382997926325802,0.40028558565583,0.364425760202877,0.141627027391059,0.685970894885662,0.217203239365855,0,0.783718156961592,0.00446914662719467
"BUT2OLO",6.06084087488931e-05,5.93247608528444e-05,6.19874341862667e-05,0.965101911468391,1.26061934279451e-21,0.007858240843432,0.0289271329183449,6.91376155872899e-18,1.51114530296042e-10
"MEKCO2",0.00032199967247007,0.000311657568082151,0.00033311021537737,0.963804052951277,0,0.0439954804842463,0.158183815452215,7.55907615214215e-11,1.39808328945444e-15
"HOCO3C4OOH",7.41704296077986e-05,7.8607676008685e-05,6.94034871483026e-05,0.94389032881448,0,0.015270925692629,0,5.21197767620367e-18,0
"PROPGLY",8.34725954774065e-05,8.06343698035177e-05,8.65217068523775e-05,0.949474104511,0,0.0087845760681914,0.0615159282314171,3.68152622264112e-16,3.85461106223235e-12
"CO23C4CHO",7.46035545077328e-05,0,0.000154750298565306,0.98304879664787,0,0.00534980099651861,0,6.35780256184567e-18,3.35068100639095e-10
"NC4CHO",0.000393560520844749,0.00024257973447078,0.000555759474004165,0.980631994489902,0,0.0206533317257621,0.0538264372024899,8.86270439038509e-18,2.74354150728276e-10
"HO2C4CO3H",4.36977279347834e-05,5.5209419924692e-05,3.13306947863938e-05,0.939352013573311,4.87910580182039e-22,0.0108469216543208,0,3.4568807793645e-18,1.32438499709454e-18
"HMVKNGLYOX",0.000215039268546754,0,0.000446056373995237,0.861722523493274,0,0.00534980099651861,0,1.19913789995585e-18,1.58353780730581e-09
"HMVKAO",0.0149460826012388,0.000570120584771346,0.03039020662345,0.637093562195596,0,0.0157978603933007,0.00476016111314537,2.94911903528154e-17,0.000255818481636985
"C57NO3CO3H",0.000114383853770596,8.35099481185105e-05,0.000147551750805568,0.94159269820801,0,0.0099389310417028,0.0124496521420725,1.3786284856443e-16,5.12144839289307e-17
"CH3CHOHCHO",0.000121776501876965,7.25421806008857e-05,0.000174669029212955,0.959614814852305,0,0.011757487775839,0.299523983888685,2.86317919608517e-16,5.78798094793321e-10
"MEKAO2",0.000656109715964773,0.000640998984040604,0.000672343204731363,0.967088799185905,0,0.0404334772015271,0.17905529110216,7.43785467854472e-13,2.7429799830319e-15
"IEC2OOH",8.79087331658636e-05,0,0.000182349256596147,0.968922803795584,0,0.00534980099651861,0,2.39827579991171e-18,1.01888604937696e-09
"MVKOHAOH",7.68364315475111e-05,8.96915980427139e-05,6.3026101118795e-05,0.967205854906063,0,0.0110655259284324,0.00988648846576346,1.51919364094644e-14,1.93829713522208e-10
"HO1C4O2",0.000211337623947375,0.000186906422709426,0.000237584111069298,0.956377334083382,1.73245538406581e-23,0.0239346345333939,0.0516294397656536,9.76137032689631e-18,0
"HNC524CO",2.99846880492251e-05,0,6.21972968797914e-05,0.977767904562839,0,0.00534980099651861,0,1.19913789995585e-18,2.18194352297877e-10
"MGLOO",0.000169049897817464,0.000148839323869015,0.000190762156813584,0.911084721513174,0,0.00627011426464773,0.00256316367630904,6.79176539155366e-10,9.85581861084317e-10
"INDHPCO3",0.00166903630547008,0.000740834844823996,0.00266620494429891,0.707952274620392,6.17159926145072e-21,0.0130843416812604,0.000366166239472721,3.93458256923749e-14,3.45311639265814e-10
"NC4H9OOH",0.000415330074089602,0.000615034195662433,0.000200787546933188,0.915237943407487,0,0.0335634700585679,0,2.95423479679503e-18,2.98709901725938e-18
"C524O2",0.0037513444318203,0.00611762945788379,0.00120923981492136,0.942665628339608,0,0.0073374153005924,0.0626144269498352,0,0
"NOAOOA",4.98074214308133e-05,3.36885096472877e-05,6.71239997858959e-05,0.960394462171494,1.17865084549088e-21,0.00649302236616444,0.00439399487367265,1.80987634132571e-14,4.42792013996159e-10
"SC4H9O",0.000653277769132246,9.81015060766256e-05,0.00124970471092557,0.878598535758014,0,0.00858789334601487,0.00878798974734529,1.84231680302839e-18,3.47245557410871e-10
"CO2H3CHO",0.000463670623246505,0.000300830789203844,0.000638609774437246,0.957677839773462,1.27507836235664e-20,0.0112169400401882,0.0252654705236177,3.79037178583216e-14,5.89337629434729e-09
"IEAPAN",0.000408120567106856,0.000405233466680642,0.000411222184723538,0.709609995490314,5.76942917653364e-22,0.0102026223552395,0,9.55330735943179e-14,2.00035057412259e-17
"NC4H9O2",0.000816890605672051,0.000824594849191693,0.000808613921838414,0.962904900927009,0,0.0406215255608568,0.37422189674112,1.37668852264811e-14,0
"HO14CO2C4",4.49750885646843e-05,2.92451658543438e-05,6.18737752000563e-05,0.961296431327308,3.24638653487864e-22,0.00904085194639847,0.0380812889051629,6.96491917386386e-19,1.87327271307176e-10
"MGLYOX",0.0772071737111523,0.0869942162951504,0.066692934781974,0.961205419097776,0,0.197043142162587,0.0937385573050165,1.10161403819616e-05,3.61031411315683e-07
"MVKOHAOOH",2.98293091045273e-05,2.88024747312512e-05,3.09324392736929e-05,0.952118062774836,0,0.00637109218457734,0,0,0
"MEKAOH",7.67732301299493e-05,9.05312544677402e-05,6.1992957760695e-05,0.96781731696422,2.02130169139059e-21,0.0117732804151054,0.0600512632735262,1.84416050640048e-15,1.18475200346777e-10
"NPROPOL",6.86422639195579e-05,3.86776154099593e-05,0.000100833344233634,0.954827353745323,0,0.00607943225805875,0.188941779567924,6.91376155872899e-18,1.10264982541681e-12
"MVKOHAO2",8.94868961281441e-05,2.88094568033639e-05,0.00015467278749379,0.966209884695195,5.08078388467655e-22,0.00600604253057343,0.0146466495789088,2.93754985124554e-11,0
"INANCOPAN",6.06451905590116e-05,2.97546054240497e-05,9.38310063949562e-05,0.947858635065536,3.65997024734475e-21,0.00693966641759626,0.000732332478945441,1.14292473175463e-17,7.89270937231528e-15
"HC4CCHO",0.0170946400101077,0.0183312554806832,0.0157661415991161,0.962901305168623,0,0.0122166437554802,0.0677407543024533,2.04378553065496e-15,5.89931377513174e-09
"HOCHOCOOH",1.49121821625934e-05,0,3.09323685332228e-05,0.959495840607477,0,0.00534980099651861,0,5.99568949977927e-19,0
"INB1OH",8.13858761728793e-05,7.90168899372427e-05,8.39308827044889e-05,0.937897085583675,3.33693405180769e-21,0.0057661084446314,0.018308311973636,2.39827579991171e-18,6.78316960011388e-15
"INAO2",0.000596513440488385,0.000232352077701407,0.000987732702513223,0.827386414498423,1.66944113886836e-21,0.00830430034915986,0.0131819846210179,0,0
"HO14CO3C5",4.48753937110163e-05,2.90568657790204e-05,6.18692691087607e-05,0.957792460124224,0,0.0079024594029591,0.0505309410472354,6.96491917386386e-19,3.25907668841009e-11
"DIEKAOH",4.49946318312739e-05,2.92778031480678e-05,6.18792515277668e-05,0.957348931626133,2.91670752522411e-21,0.0066102979915268,0.0128158183815452,5.21197767620367e-18,3.26009880989721e-11
"ISOPDO",0.0501108372738437,0.000299115584820462,0.103623666999181,0.852392475297729,0,0.00559330786421296,0.0168436470157451,6.92915342982563e-15,0.000876478794895243
"HO1C3O2",0.000226213275581449,0.000201431531626878,0.000252836351427272,0.967723029247474,6.73559803295072e-22,0.0405250523751351,0.239106554375687,2.21246000330837e-14,1.42976572763404e-15
"HCOC5",0.000329274068912529,0.000547686487138608,9.46331821871276e-05,0.971493821615049,0,0.006624915424817,0.0109849871841816,1.00137254504335e-13,5.30987755052314e-07
"CH3COCO3",7.02538904848151e-05,3.97285287465098e-05,0.000103047346113678,0.959595693687288,0,0.0168776957071386,0.0135481508604907,2.39827579991171e-18,1.24085924767416e-10
"C2H5CHO",0.00192050186719511,0.00113696313597737,0.00276225905375913,0.964081997352545,0,0.064343147034344,0.44013181984621,8.83182149303801e-11,6.34001810547807e-10
"INDHCO3H",3.38325003751669e-05,3.63092901970775e-05,3.11716802406451e-05,0.936138841399695,7.63819612187595e-22,0.0092595971133254,0,1.6832175830594e-15,2.15015988540531e-11
"MGLYOO",8.83481892930315e-05,9.97195115615736e-05,7.6131955609976e-05,0.953484588596066,5.59392048882749e-22,0.00705079808055651,0.000732332478945441,5.72622992024814e-13,9.46578930486182e-10
"MMALNBCO2H",4.75902023703241e-05,3.2596048930982e-05,6.36984506433788e-05,0.977661740939589,3.77843358508601e-21,0.0068547094166482,0.00402782863419993,2.95423479679503e-18,2.23087859579512e-10
"CO23C4CO3",7.47093373194991e-05,5.76746743133293e-05,9.30097089984516e-05,0.963473006251329,0,0.0142379070201973,0.00988648846576346,1.88991502174534e-14,4.42528896705656e-19
"ISOPDNO3",0.00543354540829855,0.00744944518768593,0.0032678603450281,0.619711941359941,0,0.00977812250603261,0.0128158183815452,1.0873288320663e-17,1.37445302833081e-05
"C51NO3",3.03782192502844e-05,2.98005109480345e-05,3.09988524057135e-05,0.934768375912946,1.83510029014276e-21,0.00680806056370382,0,1.19913789995585e-18,0
"GAOO",9.09892354774097e-05,7.3458152987807e-05,0.000109822911575252,0.942399417478306,0,0.00591393595469734,0.00659099231050897,1.01462059941153e-09,1.42952589825883e-10
"MACRNBCO3",0.000395010856729833,0.000356136585370858,0.000436773562241532,0.925678325528876,3.65608925745329e-22,0.026366221104796,0.0307579641157085,1.86734128468939e-13,4.83315847853067e-17
"HIEB2O2",8.42992664424158e-05,7.16008893546852e-05,9.79411577050018e-05,0.939531390417347,9.94768730804901e-23,0.0080813394371651,0.0194068106920542,6.96491917386386e-19,0
"HO13C4O2",0.00011603604430092,7.12249284934156e-05,0.000164176713378371,0.963456995906877,0,0.0214051715463109,0.132552178689125,7.30398809261741e-19,0
"HMGLOO",4.4736604831394e-05,2.87930495166981e-05,6.18647973901313e-05,0.963917279713667,2.84074437729426e-21,0.00662600638127639,0.00256316367630904,2.29416218895886e-14,3.26622949301701e-15
"CH3COCO2H",0.000141974442464023,0.000172590158311398,0.000109083919239628,0.94659825865269,4.56052993769119e-22,0.0169608867663697,0.144269498352252,2.23812449911579e-13,4.16938128693241e-10
"C57O2",0.0203744823968442,0.0132664265684656,0.0280106806314062,0.0903958798655522,3.36962859145524e-21,0.014736777572263,0.00988648846576346,1.53230568745945e-10,0
"HMVKAOOH",0.00611840321420923,0.0117366784358611,8.26791899864311e-05,0.613399553934211,0,0.0119648290018648,0,4.21139313469964e-16,0
"CO2C54O",8.84817541202057e-05,9.2242361324362e-05,8.44417264689582e-05,0.940949722009019,4.76627753740023e-23,0.0139723226961151,0.0446722812156719,7.06461800259015e-15,2.64876999418909e-18
"NC4OO",0.000166145272026915,0.00016049329814644,0.000172217198586012,0.853728964344951,4.11882043417636e-21,0.00663363953917463,0.00732332478945441,7.97236653818178e-18,1.18791971097772e-10
"DNC524CO",3.32051384783783e-05,0,6.88774834836961e-05,0.975431828665715,0,0.00534980099651861,0,1.19913789995585e-18,2.4162911927819e-10
"DIEKAO",8.10268682656157e-05,6.03003949367656e-05,0.000103293358971917,0.943789088523718,0,0.00900307744572851,0,1.98921200967952e-15,5.44199547592264e-11
"C51O2",0.000150990669182713,9.54330579710337e-05,0.000210676319224644,0.941637198277448,2.30847547354532e-21,0.0112896780304046,0.0552911021603808,2.3942498477084e-14,0
"PE2ENEBO",5.96797666281336e-05,5.75900964374185e-05,6.1924703388119e-05,0.958891322771034,0,0.0100334676866274,0.0285609666788722,6.91376155872899e-18,3.26210771550034e-11
"HIEB1O",7.9772361804714e-05,5.80734457320314e-05,0.000103083549646626,0.96037287339762,0,0.0103699378859126,0.00732332478945441,1.37791453259515e-14,4.93646837749095e-12
"C2OHOCOOH",2.98243641278986e-05,2.87929929508484e-05,3.0932368194204e-05,0.926333297754614,3.03612407213817e-22,0.00791656288771923,0.00292932991578176,1.19913789995585e-18,0
"INB1HPCO3H",0.000158095806264297,0.000272046809049966,3.56780218084604e-05,0.931565829080484,9.93453364163833e-22,0.00949567880852518,0,1.85254829901504e-15,9.16066499742837e-13
"C510OOH",0.000178386424755564,0.000313465418169094,3.32707987762867e-05,0.838268798534334,0,0.0136842172874525,0,1.19913789995585e-18,0
"MPRKAOH",5.98392631078229e-05,5.79370578634005e-05,6.18828059105173e-05,0.963452083238288,0,0.00803685275742415,0.027462467960454,2.39827579991171e-18,1.18266624019141e-10
"C5H8",0.0993233868781179,0,0.206026695045918,0.819188840489211,0,0.00534980099651861,0,0,8.33344527044565e-06
"C3PAN2",2.984285741821e-05,2.88139047356621e-05,3.09482632911564e-05,0.944767556564242,1.45056248966246e-21,0.00815395578158282,0,1.02301094175904e-17,0
"C3PAN1",0.00011418871800505,0.000116727761040175,0.000111461019122202,0.899133814324517,0,0.0349119797371973,0,3.4568807793645e-18,7.1105977402135e-15
"OCCOHCO2",8.94731155649811e-05,2.87930144338761e-05,0.000154661866514351,0.964044055895046,1.77441936211293e-21,0.00591821772538354,0.00402782863419993,2.93506859182107e-11,0
"C59O2",0.000832552625699768,0,0.00172696553466517,0.881367276520346,0,0.00534980099651861,0,1.19913789995585e-18,0
"ACETOL",0.0447619766169413,0.0323254379329741,0.0581225743718743,0.962963764350511,6.79546496942748e-20,0.0985772226642546,0.155620651775906,7.41683060968305e-08,3.69222914258957e-05
"VGLYOX",4.51684845899296e-05,2.88453795074111e-05,6.27044282042232e-05,0.979679878207141,1.37482426794856e-20,0.00694597648746576,0.00439399487367265,2.95423479679503e-18,2.1963231376954e-10
"IPROPOLO2",0.00100626506062026,0.00137804087010703,0.000606865583660433,0.967640949447185,0,0.0555555014001134,0.381545221530575,4.31433148629238e-09,0
"CONM2PAN",0.000272049851858637,0.000245257770350979,0.00030083263725717,0.973383525414983,7.80495409811741e-22,0.0118207873122726,0.0172098132552179,4.62861710024369e-13,2.64032872628053e-10
"CH3CO3",0.23292192438852,0.246119947120847,0.218743262835816,0.981590547437484,2.70448055603302e-16,0.739282383768144,0.982790186744782,3.38649543229496e-06,0.000131829761454505
"HO13C5NO3",2.98243710921859e-05,2.87930062727903e-05,3.09323683284505e-05,0.949648586801536,0,0.00857256930011548,0,1.19913789995585e-18,0
"MACRNBCO2H",6.06145628000188e-05,4.53984337197922e-05,7.6961279936848e-05,0.956026951982529,1.06793891019105e-21,0.00785232185583769,0.00659099231050897,5.21197767620367e-18,2.72699559846302e-17
"INB1HPPAN",0.000271565514299462,0.000301785709333557,0.000239099899855896,0.756895401819105,0,0.00994888701656759,0,2.05574515816182e-15,0
"HO2C3CO3H",3.10298571265647e-05,3.10171463125143e-05,3.10435123788805e-05,0.946918652282739,0,0.00985112541577639,0,1.47455951764077e-17,1.51163976918955e-13
"NBUTOLBOOH",4.53145266194727e-05,2.97863266911696e-05,6.19965020768156e-05,0.945807246225056,5.3632494071524e-21,0.0071537483117644,0,5.21197767620367e-18,0
"DIEKBO2",0.000250741870930222,0.000206051845891612,0.000298752451958566,0.961106193228369,0,0.0152985895074154,0.0519956060051263,1.87923418445309e-17,0
"HO13C3CO3H",3.16044644740204e-05,3.21925961822555e-05,3.09726334332196e-05,0.963256599472992,0,0.0101013276706605,0,3.4568807793645e-18,1.42467338569991e-15
"BUTALNO3",3.01562287611492e-05,2.94203274351607e-05,3.09468089903998e-05,0.953632343245491,0,0.00644690209216967,0,5.71462365877314e-18,0
"MMALNBPAN",8.56376285096858e-05,5.53612515976379e-05,0.00011816359925427,0.977534852921293,1.90025235405156e-21,0.00790574309411882,0.0146466495789088,6.91376155872899e-18,2.2121607498504e-10
"DIEK",0.000321163371311277,0.000173572715453602,0.000479720300647512,0.934674120162806,0,0.0123687528840851,0.0574880995972171,7.30398809261741e-19,1.29219816016407e-14
"HPNC524CO",0.00022799832569787,0.000340585469135007,0.000107045737999193,0.962295520123184,0,0.0111554313219472,0.000732332478945441,5.21197767620367e-18,3.75527187054354e-10
"INB1CO",0.000625132476653867,0.000879004217546679,0.000352397570454756,0.915310031801906,0,0.0117049053309596,0.0139143170999634,1.29740779139141e-13,1.08165190141031e-09
"CH3COCH2O2",0.000882457206758074,0.000855451984461861,0.0009114689697213,0.954004988587789,2.18470712526039e-21,0.0969305671703717,0.196631270596851,1.19282648484526e-09,6.28490707377633e-10
"MACO3H",0.00143170181239799,0.00270052483050764,6.86027702973618e-05,0.835339084205229,4.50787564098884e-21,0.00805420677414091,0,1.89770315660322e-15,1.55236737233703e-14
"HO1C5NO3",3.04154164821796e-05,2.99183570501684e-05,3.09494083990751e-05,0.933351932087894,7.0698653410706e-21,0.00822127033067006,0,3.4568807793645e-18,0
"HMVKBO",0.0349247275163256,0.000724255506891953,0.071666361274596,0.632475667817474,0,0.0285415654173573,0.00768949102892713,1.14292473175463e-17,1.40388958721175e-07
"GAOOB",0.000682315767299276,0.000463632893147891,0.000917247205352526,0.900969629874582,4.04514266367979e-22,0.00771407960237675,0.00988648846576346,4.4917045376424e-12,7.05462140038352e-06
"MEKCO",9.7173632941655e-05,6.53159630807715e-05,0.000131398389784122,0.949042198160715,3.32499657870415e-21,0.0145952277750367,0,3.43283010413346e-11,1.10526765264516e-06
"CH3NO3",0.000139417075759573,0.000207055703540443,6.67527660637542e-05,0.960530006524037,0.000354832128206936,0.0054593864132834,0.197363603075796,0.000405393849246991,1.09556508406958e-06
"ISOPAOH",7.91243636065794e-05,7.62579539538554e-05,8.22037530849617e-05,0.945311602738988,0,0.00547389629331236,0.0487001098498718,6.91376155872899e-18,0
"DIEKBNO3",3.02480377413124e-05,2.95749989716298e-05,3.09710846037644e-05,0.940876167576732,3.3601749955928e-22,0.00673276202258669,0,3.4568807793645e-18,0
"HO1CO3C5",4.52639134089224e-05,2.97905056013232e-05,6.18870255841683e-05,0.957818905702267,0,0.00674283936088216,0.0139143170999634,5.21197767620367e-18,8.08917846915173e-15
"CO23C54O2",4.74747360561094e-05,0,9.84769375597318e-05,0.950289557407831,0,0.00534980099651861,0,1.19913789995585e-18,0
"PAN",0.124882693684489,0.120736089845002,0.129337398273626,0.010431344584097,2.15493080793821e-16,0.377962856931484,0,3.11630911557138e-05,4.94350528088899e-07
"BIACET",0.000208125234266288,3.05267803970768e-05,0.000398919599510655,0.945268370066849,0,0.00604105639813258,0.0263639692420359,6.96491917386386e-19,1.38634577196677e-09
"HYPROPO",0.0053172456273456,0.000127937059785482,0.010892129938748,0.890143591387104,2.15343956729436e-22,0.00978282089874988,0,1.71376737839166e-15,9.16257240175829e-05
"INB1NBCO3H",5.56416091611561e-05,7.71777930044572e-05,3.25052448705377e-05,0.935235666026239,0,0.00878779657922304,0,5.38140041953075e-15,2.24214633625703e-11
"H13CO2CHO",6.08738324500682e-05,2.87931124774714e-05,9.5338212462416e-05,0.980422801448426,0,0.00637076021354447,0.00695715854998169,2.39827579991171e-18,2.2862455423216e-10
"COHM2CO3",7.9181209183009e-05,3.22595389139061e-05,0.000129589251033372,0.96156626271947,2.05487096128107e-21,0.00859548283302043,0.00256316367630904,1.38237442245427e-14,4.76682498703497e-11
"HCOCO3H",0.00136065071556695,0.00249897554470832,0.000137746132299166,0.958371744063769,0,0.0431890417793068,0.00109849871841816,3.32967919496029e-11,9.64842591417976e-10
"HO2C4CHO",8.72837556992397e-05,7.88958913058867e-05,9.6294854770317e-05,0.977935608141563,0,0.0271513166839696,0.243134383009886,1.84231680302839e-18,2.28585015798952e-10
"C57NO3CO3",0.000383240129972203,0.000409366169124895,0.000355172875174151,0.936597980149414,4.52882447167499e-22,0.0213740416951048,0.0384474551446357,5.85130472150661e-13,7.94831771795969e-13
"ISOPCO2",0.0113733278671295,0.0192874832248195,0.00287113533662593,0.938781710356073,0,0.00611842001168218,0.0278286341999268,3.13996487721591e-07,2.23837388569248e-18
"INANO3",0.000345992129009744,0.000284360483495081,0.000412203125945538,0.960548772951457,0,0.00751426047782606,0.0666422555840352,8.86270439038509e-18,7.22517611278277e-07
"INANCOCO3H",6.00082719098919e-05,2.93642479768854e-05,9.29292065658707e-05,0.96735011689038,0,0.00691880861094453,0.000732332478945441,6.91376155872899e-18,7.90018102061294e-15
"IPROPOLPAN",0.000164314353871229,0.000166620118054917,0.000161837266913287,0.84499637209614,1.5018383839994e-22,0.0102698190695932,0,3.60867035794883e-14,3.19229707150768e-18
"MACRNCO3",0.00202546756917675,0.00231785582974928,0.00171135429079244,0.863104877154713,8.71361812928687e-22,0.0654932967574694,0.206517759062614,1.26778722634089e-11,2.02531632452412e-11
"HYETHO2H",0.000133266516422229,0.000172307609205657,9.13245943289994e-05,0.941897887523931,0,0.0561795464546583,0,1.05506241660122e-15,2.17350092948533e-15
"MPRKBOOH",0.000321101076860677,0.0004876588896185,0.000142167693887526,0.96080380153914,5.37689274337859e-22,0.0148616037877932,0.0109849871841816,6.35780256184567e-18,1.21160824554182e-10
"INB1NO3",0.000540336604672891,0.000630630715256064,0.00044333346563257,0.844715269912175,1.84553976937283e-22,0.00698778450674228,0.0289271329183449,6.91376155872899e-18,0
"GLYOO",8.32394906157326e-05,8.03670402061179e-05,8.63253696910197e-05,0.963976914099917,0,0.00813387506697995,0.00805565726839985,2.95099119823301e-11,6.04017601221512e-11
"PPEN",6.04984400424562e-05,6.2447668279506e-05,5.84043803471044e-05,0.899248836162268,4.5421999732499e-21,0.00997226857540396,0,3.4568807793645e-18,3.19229707150768e-18
"ISOPAO2",0.0165250651381772,0.0279597047290421,0.0042408095323044,0.939621640244948,0,0.00626036498664562,0.0270963017209813,4.55390896988948e-07,0
"NC4H10",0.0022571256545033,0,0.00468196014571387,0.670471927680461,0,0.00534980099651861,0,1.19913789995585e-18,6.92812122033396e-18
"A2PANOO",7.45609104031802e-05,2.8792992825023e-05,0.000123729473488261,0.93435542756856,0,0.012078879452491,0.00622482607103625,1.84231680302839e-18,0
"HIEB1OOH",9.78949786546237e-05,9.56840016297562e-05,0.000100270235583043,0.977873350449436,1.75768392479496e-21,0.0116923285944564,0.00622482607103625,2.39827579991171e-18,2.41591166497135e-10
"SC4H9OOH",0.00203896385544711,0.00338993754667594,0.000587610185050494,0.845157113437107,0,0.0327284424176499,0,6.96491917386386e-19,0
"MEKBO2",0.000600680274780136,0.000581422796178189,0.000621368621587317,0.943862258355929,0,0.0154085426215497,0.0292932991578176,7.65502662704612e-13,0
"GLYOX",0.0139093153607165,0.0196417521644079,0.00775094732633497,0.969085842992015,0,0.0799798814661664,0.384840717685829,1.3344035807341e-06,2.21860316502882e-05
"HC4CCO3",0.00716536335404483,0.00400361723798306,0.01056203337079,0.919233153568505,0,0.022000205243686,0.018308311973636,7.27671260432215e-13,2.43107872191881e-09
"PEBO2",0.00116365469071742,0.001189950962644,0.00113540455451849,0.926946137255905,2.23336204757089e-19,0.0228301482861222,0.00915415598681802,9.76137032689631e-18,0
"HMACR",0.00586015305736177,0.00513279767319561,0.00664155236465109,0.969750058915823,6.65813182588148e-21,0.00797692484953917,0.0373489564262175,9.32307508059846e-07,5.67668378619427e-07
"C3H6",0.00507654940264538,0.000942615735355626,0.00951764240108845,0.946875798587852,0,0.00711655576659147,0.120834859025998,7.26583321949682e-09,1.98818877650156e-06
"CO2N3CO3H",0.000386493927086115,0.000695989042944647,5.40027207158921e-05,0.92595866713687,4.45005392338799e-22,0.0100055356025796,0,5.5014477888787e-12,6.71437336967015e-10
"HC4ACO3",0.00407385278610446,0.00227417089342145,0.00600725455214182,0.933687450104344,4.07512887866321e-22,0.0217476499669484,0.0135481508604907,6.82929370151619e-14,2.57552036903716e-09
"MACROHOOH",0.000971089116781426,0.00164763955198925,0.0002442696652093,0.930560853092351,0,0.0104032298122821,0.0245331380446723,2.39827579991171e-18,7.21477077681423e-10
"C4CHOBNO3",2.99393319787196e-05,2.9010535345613e-05,3.09371400124831e-05,0.940182782518002,5.59242093831275e-21,0.00684748869366209,0,0,0
